setting_id,group,noise,context_budget,seed,method,accuracy,loss,ece,training_time_seconds,epochs,trainable_parameters,stored_parameters,parameter_multiplier,branch_count,candidate_count,transition_samples,router_samples,selector_validation_samples,calibration_samples,test_samples,context_mode,certificate_activated,output_type,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
D4_noise0.5_budget16_seed41,D4,0.5,16,41,generic_mixture_of_experts,0.9609375,0.13815856275876115,0.024568628544418006,0.30292404093779624,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,43f37cd611d22b6a9f148ec4243355f4a1b5d7ad577fce00437bc357a39a3d37,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed41,D4,0.5,16,41,generic_low_rank_context_adapter,0.9296875,0.2376765661772608,0.05637788223148021,0.0731306669767946,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,43f37cd611d22b6a9f148ec4243355f4a1b5d7ad577fce00437bc357a39a3d37,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed41,D4,0.5,16,41,unconstrained_learned_matrix_action,0.9609375,0.1396408513351185,0.019366084347257638,0.05730262491852045,20,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,43f37cd611d22b6a9f148ec4243355f4a1b5d7ad577fce00437bc357a39a3d37,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed41,D4,0.5,16,41,context_blind_synchronization,0.8046875,0.5073438029769967,0.055639336338659126,0.054408958880230784,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,43f37cd611d22b6a9f148ec4243355f4a1b5d7ad577fce00437bc357a39a3d37,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed41,D4,0.5,16,41,ensemble_reference,0.841796875,0.4362212403631441,0.09915128216986663,0.14490733295679092,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,43f37cd611d22b6a9f148ec4243355f4a1b5d7ad577fce00437bc357a39a3d37,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed42,D4,0.5,16,42,structured_group_retransport,0.95703125,0.1088000632990601,0.02195406129028126,0.04670208296738565,17,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,44eae24f3f1403bcd96381407799fb870e39b4b41baede81a654771212f16ea8,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed42,D4,0.5,16,42,twistedmerge_diagnostic_retransport,0.9609375,0.10272413479883927,0.008221097408038783,0.0773888339754194,22,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,44eae24f3f1403bcd96381407799fb870e39b4b41baede81a654771212f16ea8,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed42,D4,0.5,16,42,generic_mixture_of_experts,0.921875,0.18964520829953613,0.02111420814311024,0.26499599986709654,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,44eae24f3f1403bcd96381407799fb870e39b4b41baede81a654771212f16ea8,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed42,D4,0.5,16,42,generic_low_rank_context_adapter,0.91015625,0.23846769508068383,0.038555301002239695,0.07196141593158245,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,44eae24f3f1403bcd96381407799fb870e39b4b41baede81a654771212f16ea8,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed42,D4,0.5,16,42,unconstrained_learned_matrix_action,0.916015625,0.20050852988131623,0.032369611608912094,0.06405362486839294,22,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,44eae24f3f1403bcd96381407799fb870e39b4b41baede81a654771212f16ea8,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed42,D4,0.5,16,42,context_blind_synchronization,0.802734375,0.54735503682136,0.04652958493211905,0.052594417007640004,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,44eae24f3f1403bcd96381407799fb870e39b4b41baede81a654771212f16ea8,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed42,D4,0.5,16,42,ensemble_reference,0.783203125,0.5424826699263925,0.04869340846182394,0.13202979206107557,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,44eae24f3f1403bcd96381407799fb870e39b4b41baede81a654771212f16ea8,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed43,D4,0.5,16,43,structured_group_retransport,0.9453125,0.12855824241259284,0.012208236398212394,0.08362062508240342,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,cb7968f3a4a7f47bf97c531c4e31d2eb63fe1f6c268d2218d3e2640bbd5f7a27,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed43,D4,0.5,16,43,twistedmerge_diagnostic_retransport,0.94140625,0.12735060931467262,0.016175308921798772,0.10308037512004375,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,cb7968f3a4a7f47bf97c531c4e31d2eb63fe1f6c268d2218d3e2640bbd5f7a27,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed43,D4,0.5,16,43,generic_mixture_of_experts,0.91796875,0.21563852041753945,0.009277037736808953,0.2571105419192463,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,cb7968f3a4a7f47bf97c531c4e31d2eb63fe1f6c268d2218d3e2640bbd5f7a27,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed43,D4,0.5,16,43,generic_low_rank_context_adapter,0.88671875,0.29043553255021315,0.03131722238309463,0.06588016706518829,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,cb7968f3a4a7f47bf97c531c4e31d2eb63fe1f6c268d2218d3e2640bbd5f7a27,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed43,D4,0.5,16,43,unconstrained_learned_matrix_action,0.9375,0.19687160965599285,0.029060438049043298,0.045904541155323386,17,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,cb7968f3a4a7f47bf97c531c4e31d2eb63fe1f6c268d2218d3e2640bbd5f7a27,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed43,D4,0.5,16,43,context_blind_synchronization,0.7734375,0.5390889242050516,0.04140897469073054,0.04963416699320078,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,cb7968f3a4a7f47bf97c531c4e31d2eb63fe1f6c268d2218d3e2640bbd5f7a27,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed43,D4,0.5,16,43,ensemble_reference,0.775390625,0.5377020220158257,0.08337969585219973,0.16910841618664563,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,cb7968f3a4a7f47bf97c531c4e31d2eb63fe1f6c268d2218d3e2640bbd5f7a27,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed44,D4,0.5,16,44,structured_group_retransport,0.966796875,0.10519430162968513,0.017889499447865102,0.062101207906380296,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,a9cd3f4d857700f280c38a230541ca076ce8edbdc464f8befe42c286d731f909,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed44,D4,0.5,16,44,twistedmerge_diagnostic_retransport,0.96484375,0.10590639267099958,0.01698324548213843,0.08311916701495647,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,a9cd3f4d857700f280c38a230541ca076ce8edbdc464f8befe42c286d731f909,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed44,D4,0.5,16,44,generic_mixture_of_experts,0.9296875,0.19290549284094433,0.021646268177572738,0.2535936669446528,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,a9cd3f4d857700f280c38a230541ca076ce8edbdc464f8befe42c286d731f909,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed44,D4,0.5,16,44,generic_low_rank_context_adapter,0.9140625,0.24042206754394613,0.03261404296496341,0.07001150003634393,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,a9cd3f4d857700f280c38a230541ca076ce8edbdc464f8befe42c286d731f909,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed44,D4,0.5,16,44,unconstrained_learned_matrix_action,0.931640625,0.1812040788013324,0.022901485467684734,0.06172237521968782,21,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,a9cd3f4d857700f280c38a230541ca076ce8edbdc464f8befe42c286d731f909,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed44,D4,0.5,16,44,context_blind_synchronization,0.845703125,0.4433395625820978,0.08651161636741644,0.05435925000347197,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,a9cd3f4d857700f280c38a230541ca076ce8edbdc464f8befe42c286d731f909,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed44,D4,0.5,16,44,ensemble_reference,0.853515625,0.44000798102416666,0.07689795645894143,0.1402392080053687,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,a9cd3f4d857700f280c38a230541ca076ce8edbdc464f8befe42c286d731f909,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed40,D4,0.5,64,40,structured_group_retransport,0.97265625,0.10533942876437041,0.03111787586730851,0.08048145798966289,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,3a6ecb57fb872a3774b32a684634781c83b97c4ca9d377555ac3db22ae732302,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed40,D4,0.5,64,40,twistedmerge_diagnostic_retransport,0.962890625,0.10676136603925114,0.03231662936195075,0.10131725016981363,23,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,3a6ecb57fb872a3774b32a684634781c83b97c4ca9d377555ac3db22ae732302,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed40,D4,0.5,64,40,generic_mixture_of_experts,0.94140625,0.16656938937386356,0.029987744645117807,0.28458416694775224,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,3a6ecb57fb872a3774b32a684634781c83b97c4ca9d377555ac3db22ae732302,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed40,D4,0.5,64,40,generic_low_rank_context_adapter,0.890625,0.2810861780388655,0.01761628115781306,0.11660616705194116,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,3a6ecb57fb872a3774b32a684634781c83b97c4ca9d377555ac3db22ae732302,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed40,D4,0.5,64,40,unconstrained_learned_matrix_action,0.93359375,0.21143362529110285,0.023655019841615676,0.07414016593247652,19,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,3a6ecb57fb872a3774b32a684634781c83b97c4ca9d377555ac3db22ae732302,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed40,D4,0.5,64,40,context_blind_synchronization,0.7734375,0.5959782668299886,0.025398520825382624,0.060310791013762355,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,3a6ecb57fb872a3774b32a684634781c83b97c4ca9d377555ac3db22ae732302,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed40,D4,0.5,64,40,ensemble_reference,0.771484375,0.5346386197830758,0.03388338438700882,0.15220587514340878,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,3a6ecb57fb872a3774b32a684634781c83b97c4ca9d377555ac3db22ae732302,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed41,D4,0.5,64,41,structured_group_retransport,0.96875,0.09843151540453252,0.01242058642320749,0.06364349997602403,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,5e4345e7412775392d586789c66ce1f73a1d19eda7d66311c54381adab1e8fb7,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed41,D4,0.5,64,41,twistedmerge_diagnostic_retransport,0.962890625,0.10353124680943018,0.010295381321123443,0.08047608286142349,22,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,5e4345e7412775392d586789c66ce1f73a1d19eda7d66311c54381adab1e8fb7,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed41,D4,0.5,64,41,generic_mixture_of_experts,0.951171875,0.14115754080531395,0.018036783018375496,0.2619976669084281,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,5e4345e7412775392d586789c66ce1f73a1d19eda7d66311c54381adab1e8fb7,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed41,D4,0.5,64,41,generic_low_rank_context_adapter,0.931640625,0.20461871346853983,0.037341653346728385,0.07249608309939504,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,5e4345e7412775392d586789c66ce1f73a1d19eda7d66311c54381adab1e8fb7,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed41,D4,0.5,64,41,unconstrained_learned_matrix_action,0.95703125,0.12415152938506158,0.008834541571247329,0.04658316704444587,16,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,5e4345e7412775392d586789c66ce1f73a1d19eda7d66311c54381adab1e8fb7,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed41,D4,0.5,64,41,context_blind_synchronization,0.81640625,0.46609531414945565,0.04735694938201198,0.05121204094029963,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,5e4345e7412775392d586789c66ce1f73a1d19eda7d66311c54381adab1e8fb7,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed41,D4,0.5,64,41,ensemble_reference,0.841796875,0.42771100351373603,0.08781718149285532,0.1450648340396583,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,5e4345e7412775392d586789c66ce1f73a1d19eda7d66311c54381adab1e8fb7,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed42,D4,0.5,64,42,structured_group_retransport,0.95703125,0.10555404882287175,0.011787033960412228,0.08961341716349125,20,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,ec920c03760894f5783d662494716a8217dbb27aa8ccd2e248781b2002fde15b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed42,D4,0.5,64,42,twistedmerge_diagnostic_retransport,0.962890625,0.10817268714915874,0.014802236420942699,0.12602020800113678,18,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,ec920c03760894f5783d662494716a8217dbb27aa8ccd2e248781b2002fde15b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed42,D4,0.5,64,42,generic_mixture_of_experts,0.923828125,0.18342856201346341,0.024748146194336268,0.3262055420782417,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,ec920c03760894f5783d662494716a8217dbb27aa8ccd2e248781b2002fde15b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed42,D4,0.5,64,42,generic_low_rank_context_adapter,0.9296875,0.21747541559075295,0.05222603212652795,0.07687958399765193,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,ec920c03760894f5783d662494716a8217dbb27aa8ccd2e248781b2002fde15b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed42,D4,0.5,64,42,unconstrained_learned_matrix_action,0.9296875,0.19296057909760872,0.04044686225749381,0.07567487517371774,24,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,ec920c03760894f5783d662494716a8217dbb27aa8ccd2e248781b2002fde15b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed42,D4,0.5,64,42,context_blind_synchronization,0.8203125,0.5107247484246638,0.04977647079540551,0.06566841597668827,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,ec920c03760894f5783d662494716a8217dbb27aa8ccd2e248781b2002fde15b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed42,D4,0.5,64,42,ensemble_reference,0.8125,0.5002610631795488,0.04147731885770835,0.16359254205599427,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,ec920c03760894f5783d662494716a8217dbb27aa8ccd2e248781b2002fde15b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed43,D4,0.5,64,43,structured_group_retransport,0.951171875,0.12682010237660143,0.016589406450640404,0.09194537485018373,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,55bb87d6487bd1ab722e695ec5b2f16b4da3a1e69a14a76d4bd3cb436abd6643,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed43,D4,0.5,64,43,twistedmerge_diagnostic_retransport,0.939453125,0.12970832529001616,0.011409216009950264,0.09604945895262063,24,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,55bb87d6487bd1ab722e695ec5b2f16b4da3a1e69a14a76d4bd3cb436abd6643,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed43,D4,0.5,64,43,generic_mixture_of_experts,0.916015625,0.21237087417982647,0.03203259801380752,0.3121321671642363,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,55bb87d6487bd1ab722e695ec5b2f16b4da3a1e69a14a76d4bd3cb436abd6643,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed43,D4,0.5,64,43,generic_low_rank_context_adapter,0.896484375,0.26709865533899557,0.03253967801352472,0.1096241669729352,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,55bb87d6487bd1ab722e695ec5b2f16b4da3a1e69a14a76d4bd3cb436abd6643,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed43,D4,0.5,64,43,unconstrained_learned_matrix_action,0.92578125,0.20491899907981648,0.0346801993226724,0.1275459579192102,21,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,55bb87d6487bd1ab722e695ec5b2f16b4da3a1e69a14a76d4bd3cb436abd6643,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed43,D4,0.5,64,43,context_blind_synchronization,0.77734375,0.5363115056403409,0.03960257426869303,0.08175854198634624,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,55bb87d6487bd1ab722e695ec5b2f16b4da3a1e69a14a76d4bd3cb436abd6643,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed43,D4,0.5,64,43,ensemble_reference,0.802734375,0.5142144128856492,0.0510830122599214,0.1634370000101626,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,55bb87d6487bd1ab722e695ec5b2f16b4da3a1e69a14a76d4bd3cb436abd6643,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget64_seed44,D4,0.5,64,44,structured_group_retransport,0.96484375,0.10575476921358223,0.01680401844317263,0.06406824989244342,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,e171bfdb7cacbbf42b5ce1587e92fedd07f042c29206418845220ac3c4b3dfcd,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
