seed,condition,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision,chart_accuracy,ordinary_chart_accuracy,learned_table_chart_accuracy,heldout_chart_exposed,prediction_sha256,prediction_hashes_unchanged
13,unseen,d4_test_time_augmentation,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835974638376071,0.356549588320604,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,supplied_chart_oracle,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835955716352428,0.35654976314503983,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,random_chart_control,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835969033033913,0.3565497356053129,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
13,unseen,wrong_output_action_control,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.783596879431578,0.3565497626289016,1.0,0.21324539184570312,0.75,0.0,0.625,False,c6637d02b069d708f4b3506d59df7f4eecafe36234b5d3a3489e0b3f32a49f60,True
14,seen,ordinary_chart_cnn_canonicalization,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5693510003210341,0.1432119123406892,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,d4_equivariant_chart_cnn_canonicalization,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5694148737807496,0.1431998874720648,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,direct_d4_equivariant_unet,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5486375781574889,0.10218064327676757,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,learned_multiplication_table_chart_model,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5692874594185133,0.14320149588115783,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,hard_retransport,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5694148737807496,0.1431998874720648,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,soft_retransport,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.569314480459483,0.14319514010730927,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,d4_test_time_augmentation,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5692993310675336,0.14319772523435859,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,supplied_chart_oracle,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5693252329792261,0.14320092142202157,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,random_chart_control,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5694215199740158,0.14320451805258472,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
14,seen,wrong_output_action_control,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.5689092344787325,0.14319346061631677,0.0,0.0,0.6875,0.625,0.5625,False,f66f1cc55be12743a1e05e008c295db5ccf2c9890286a6ac833b504a108de244,True
