evidence_label,corpus_seed,transition_method,triangle,centrality_before,centrality_after,scalar_real_before,scalar_real_after,gauge_invariance_delta
natural_measured,0,joint_weight_activation,0-1-5,0.5901769728803757,0.5901769831086422,0.8072739550843835,0.8072739131748676,4.190951585769653e-08
natural_measured,0,joint_weight_activation,0-1-6,0.6485072756102073,0.6485073036124593,0.7612085491418839,0.7612085286527872,2.800225207266749e-08
natural_measured,0,joint_weight_activation,0-1-7,0.532356379427908,0.5323563667056519,0.8465202935039997,0.8465203577652574,6.426125764846802e-08
natural_measured,0,joint_weight_activation,0-2-3,0.6491318044290867,0.6491317710103812,0.7606759676709771,0.7606760608032346,9.313225746154785e-08
natural_measured,0,joint_weight_activation,0-2-4,0.5523077882333075,0.5523078063831817,0.8336402699351311,0.8336402764543891,1.814987415915681e-08
natural_measured,0,joint_weight_activation,0-2-5,0.6548864652321655,0.6548864763341476,0.7557272715494037,0.7557272920385003,2.0489096641540527e-08
natural_measured,0,joint_weight_activation,0-2-6,0.4961925081360876,0.49619253310238876,0.868212565779686,0.868212629109621,6.332993507385254e-08
natural_measured,0,joint_weight_activation,0-2-7,0.6272649367667242,0.6272649574657951,0.7788059404119849,0.7788059953600168,5.494803190231323e-08
natural_measured,0,joint_weight_activation,0-3-4,0.5991577204789567,0.5991577587745851,0.800631046295166,0.8006310341879725,3.8295628446149976e-08
natural_measured,0,joint_weight_activation,0-3-5,0.5405654919659254,0.5405655082648343,0.8413020316511393,0.8413020549342036,2.3283064365386963e-08
natural_measured,0,joint_weight_activation,0-3-6,0.6446335467798785,0.6446335567239339,0.7644918169826269,0.7644918570294976,4.0046870708465576e-08
natural_measured,0,joint_weight_activation,0-3-7,0.608825949869981,0.6088259387441967,0.7933038799092174,0.793303957208991,7.729977369308472e-08
natural_measured,0,joint_weight_activation,0-4-5,0.5246478925297665,0.5246478864723988,0.8513193055987358,0.8513193111866713,6.057367718526052e-09
natural_measured,0,joint_weight_activation,0-4-6,0.5936139531402832,0.5936139266096543,0.804749920964241,0.8047499833628535,6.239861249923706e-08
natural_measured,0,joint_weight_activation,0-4-7,0.5598670981038992,0.5598670852043005,0.8285823678597808,0.8285824321210384,6.426125764846802e-08
natural_measured,0,joint_weight_activation,0-5-6,0.6495876188372942,0.6495876132772566,0.7602869239635766,0.7602869607508183,3.67872416973114e-08
natural_measured,0,joint_weight_activation,0-5-7,0.6006177493379677,0.600617750427717,0.799536345526576,0.7995363846421242,3.91155481338501e-08
natural_measured,0,joint_weight_activation,0-6-7,0.649938370247057,0.649938393488661,0.7599869063124061,0.7599869519472122,4.563480615615845e-08
natural_measured,0,joint_weight_activation,1-2-3,0.6415904883281405,0.6415904704337563,0.7670473214238882,0.7670473540201783,3.259629011154175e-08
natural_measured,0,joint_weight_activation,1-2-4,0.6634610755106721,0.663461091123967,0.7482108175754547,0.7482107877731323,2.9802322387695312e-08
natural_measured,0,joint_weight_activation,1-2-5,0.6269515016963513,0.6269515182813162,0.7790582738816738,0.7790582207962871,5.3085386753082275e-08
