observation_id,evidence_label,corpus_seed,setting_family,fusion_method,reference_accuracy,observed_accuracy,ordinary_fusion_harmful,ordinary_fusion_safe,gauge_sync_sufficient,branch_lift_beneficial,projective_rank_expansion_required,abstention_recommended,ordinary_prediction_disagreement,estimated_period,estimated_index,candidate_capacity,controlled_structural_residual,capacity_divisible_by_index,controlled_projective_indicator,fusion_parameter_multiplier,mean_heldout_pairwise_residual,mean_inverse_consistency_residual,global_synchronization_residual,mean_parameter_distance,max_loop_holonomy_norm,loop_commutator_norm,mean_loop_spectral_radius,mean_loop_absolute_phase,centrality_residual,torsion_confidence,cocycle_residual,coboundary_residual,bootstrap_stability,natural_connection_trivial_indicator
D0240,controlled_on_real_features,1,period2_index4,ordinary_same_capacity,0.6859999895095825,0.5839999914169312,1,0,0,1,1,1,0.5349999964237213,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0241,controlled_on_real_features,1,period2_index4,coherent_projective_lift,0.6859999895095825,0.6890000104904175,0,1,0,1,1,0,0.45399999618530273,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0242,controlled_on_real_features,1,period2_index4,parameter_matched_generic_unitary,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0243,controlled_on_real_features,1,period2_index4,random_branch_control,0.6859999895095825,0.3400000035762787,1,0,0,1,1,1,0.3528749942779541,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0244,controlled_on_real_features,1,period2_index4,wrong_cocycle_control,0.6859999895095825,0.4410000145435333,1,0,0,1,1,1,0.2448750138282776,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0245,controlled_on_real_features,1,period2_index4,wrong_projective_representation,0.6859999895095825,0.5040000081062317,1,0,0,1,1,1,0.5337499976158142,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0246,controlled_on_real_features,1,period2_index4,ensemble_upper_bound,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0247,controlled_on_real_features,1,period2_index4,oracle_coherent_lift,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0248,controlled_on_real_features,1,period2_index4,ordinary_same_capacity,0.6859999895095825,0.5490000247955322,1,0,0,1,1,1,0.5949999988079071,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0249,controlled_on_real_features,1,period2_index4,coherent_projective_lift,0.6859999895095825,0.671999990940094,1,0,0,1,1,1,0.3462499976158142,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0250,controlled_on_real_features,1,period2_index4,parameter_matched_generic_unitary,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0251,controlled_on_real_features,1,period2_index4,random_branch_control,0.6859999895095825,0.2240000069141388,1,0,0,1,1,1,0.6193749904632568,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0252,controlled_on_real_features,1,period2_index4,wrong_cocycle_control,0.6859999895095825,0.0850000008940696,1,0,0,1,1,1,0.5553750097751617,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0253,controlled_on_real_features,1,period2_index4,wrong_projective_representation,0.6859999895095825,0.4639999866485595,1,0,0,1,1,1,0.6382499933242798,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0254,controlled_on_real_features,1,period2_index4,ensemble_upper_bound,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0255,controlled_on_real_features,1,period2_index4,oracle_coherent_lift,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0256,controlled_on_real_features,1,period2_index4,ordinary_same_capacity,0.6859999895095825,0.4950000047683716,1,0,0,1,0,1,0.61387500166893,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0257,controlled_on_real_features,1,period2_index4,coherent_projective_lift,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0258,controlled_on_real_features,1,period2_index4,parameter_matched_generic_unitary,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0259,controlled_on_real_features,1,period2_index4,random_branch_control,0.6859999895095825,0.1979999989271164,1,0,0,1,0,1,0.5995000004768372,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0260,controlled_on_real_features,1,period2_index4,wrong_cocycle_control,0.6859999895095825,0.2879999876022339,1,0,0,1,0,1,0.6112500131130219,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0261,controlled_on_real_features,1,period2_index4,wrong_projective_representation,0.6859999895095825,0.3529999852180481,1,0,0,1,0,1,0.6178750097751617,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0262,controlled_on_real_features,1,period2_index4,ensemble_upper_bound,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0263,controlled_on_real_features,1,period2_index4,oracle_coherent_lift,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0264,controlled_on_real_features,1,period2_index4,ordinary_same_capacity,0.6859999895095825,0.4970000088214874,1,0,0,1,1,1,0.620375007390976,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0265,controlled_on_real_features,1,period2_index4,coherent_projective_lift,0.6859999895095825,0.675000011920929,1,0,0,1,1,1,0.27112501859664917,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0266,controlled_on_real_features,1,period2_index4,parameter_matched_generic_unitary,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0267,controlled_on_real_features,1,period2_index4,random_branch_control,0.6859999895095825,0.5099999904632568,1,0,0,1,1,1,0.546999990940094,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0268,controlled_on_real_features,1,period2_index4,wrong_cocycle_control,0.6859999895095825,0.1829999983310699,1,0,0,1,1,1,0.5777499973773956,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0269,controlled_on_real_features,1,period2_index4,wrong_projective_representation,0.6859999895095825,0.5839999914169312,1,0,0,1,1,1,0.6292499899864197,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0270,controlled_on_real_features,1,period2_index4,ensemble_upper_bound,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0271,controlled_on_real_features,1,period2_index4,oracle_coherent_lift,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0272,controlled_on_real_features,1,period2_index4,ordinary_same_capacity,0.6859999895095825,0.4679999947547912,1,0,0,1,0,1,0.6425000131130219,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0273,controlled_on_real_features,1,period2_index4,coherent_projective_lift,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0274,controlled_on_real_features,1,period2_index4,parameter_matched_generic_unitary,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0275,controlled_on_real_features,1,period2_index4,random_branch_control,0.6859999895095825,0.5450000166893005,1,0,0,1,0,1,0.6546249985694885,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0276,controlled_on_real_features,1,period2_index4,wrong_cocycle_control,0.6859999895095825,0.1930000036954879,1,0,0,1,0,1,0.5889999866485596,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0277,controlled_on_real_features,1,period2_index4,wrong_projective_representation,0.6859999895095825,0.4550000131130218,1,0,0,1,0,1,0.6439999938011169,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0278,controlled_on_real_features,1,period2_index4,ensemble_upper_bound,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0279,controlled_on_real_features,1,period2_index4,oracle_coherent_lift,0.6859999895095825,0.6859999895095825,0,1,0,1,0,0,0.2471250295639038,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0280,controlled_on_real_features,1,period3_index3,ordinary_same_capacity,0.6859999895095825,0.6769999861717224,0,1,0,0,1,1,0.3383749723434448,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0281,controlled_on_real_features,1,period3_index3,coherent_projective_lift,0.6859999895095825,0.6769999861717224,0,1,0,0,1,0,0.3383749723434448,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0282,controlled_on_real_features,1,period3_index3,parameter_matched_generic_unitary,0.6859999895095825,0.6859999895095825,0,1,0,0,1,0,0.2471250295639038,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0283,controlled_on_real_features,1,period3_index3,random_branch_control,0.6859999895095825,0.6790000200271606,0,1,0,0,1,0,0.22587502002716064,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0284,controlled_on_real_features,1,period3_index3,wrong_cocycle_control,0.6859999895095825,0.6129999756813049,1,0,0,0,1,1,0.22600001096725464,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0285,controlled_on_real_features,1,period3_index3,wrong_projective_representation,0.6859999895095825,0.6790000200271606,0,1,0,0,1,0,0.22587502002716064,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0286,controlled_on_real_features,1,period3_index3,ensemble_upper_bound,0.6859999895095825,0.6859999895095825,0,1,0,0,1,0,0.2471250295639038,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0287,controlled_on_real_features,1,period3_index3,oracle_coherent_lift,0.6859999895095825,0.6859999895095825,0,1,0,0,1,0,0.2471250295639038,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0288,controlled_on_real_features,1,period3_index3,ordinary_same_capacity,0.6859999895095825,0.4300000071525574,1,0,0,1,1,1,0.45862501859664917,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0289,controlled_on_real_features,1,period3_index3,coherent_projective_lift,0.6859999895095825,0.6179999709129333,1,0,0,1,1,1,0.4261249899864197,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0290,controlled_on_real_features,1,period3_index3,parameter_matched_generic_unitary,0.6859999895095825,0.6859999895095825,0,1,0,1,1,0,0.2471250295639038,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0291,controlled_on_real_features,1,period3_index3,random_branch_control,0.6859999895095825,0.2430000007152557,1,0,0,1,1,1,0.43687498569488525,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.8217456942158086,9.555994761204341e-07,0.0331561467942914,0.7051042595079967,1.4941324479877949e-06,1.106474314838124e-06,1.0000014964813762,4.2551720624255e-07,1.0,0.0,0.0,0.0,1.0,0.0
