outcome,feature_set,fold_index,feature,logistic_coefficient_standardized
ordinary_fusion_harmful,oracle_structural_labels,19,natural_connection_trivial_indicator,0.23070364694918769
ordinary_fusion_harmful,oracle_structural_labels,19,fusion_parameter_multiplier,0.44908356783933306
branch_lift_beneficial,full_holonomy_projective,0,mean_heldout_pairwise_residual,-0.0036595378419212177
branch_lift_beneficial,full_holonomy_projective,0,mean_inverse_consistency_residual,0.0102236168542489
branch_lift_beneficial,full_holonomy_projective,0,global_synchronization_residual,-0.0031700277997413983
branch_lift_beneficial,full_holonomy_projective,0,ordinary_prediction_disagreement,1.551945403659063
branch_lift_beneficial,full_holonomy_projective,0,mean_parameter_distance,0.0035437530403405627
branch_lift_beneficial,full_holonomy_projective,0,max_loop_holonomy_norm,-0.014785960328972468
branch_lift_beneficial,full_holonomy_projective,0,loop_commutator_norm,0.011555265330168745
branch_lift_beneficial,full_holonomy_projective,0,mean_loop_spectral_radius,0.0011890932819966266
branch_lift_beneficial,full_holonomy_projective,0,mean_loop_absolute_phase,-0.009782776361337325
branch_lift_beneficial,full_holonomy_projective,0,centrality_residual,-0.32397786925916866
branch_lift_beneficial,full_holonomy_projective,0,torsion_confidence,0.15436125668831913
branch_lift_beneficial,full_holonomy_projective,0,cocycle_residual,2.1405241796110848
branch_lift_beneficial,full_holonomy_projective,0,coboundary_residual,0.15436125668831913
branch_lift_beneficial,full_holonomy_projective,0,bootstrap_stability,0.0
branch_lift_beneficial,full_holonomy_projective,0,estimated_period,1.0149441610284284
branch_lift_beneficial,full_holonomy_projective,0,estimated_index,0.09794506046211392
branch_lift_beneficial,full_holonomy_projective,0,candidate_capacity,4.072560021443304
branch_lift_beneficial,full_holonomy_projective,0,controlled_structural_residual,-0.32397786925916866
branch_lift_beneficial,full_holonomy_projective,1,mean_heldout_pairwise_residual,0.41103295860632133
branch_lift_beneficial,full_holonomy_projective,1,mean_inverse_consistency_residual,-0.40017944605536315
branch_lift_beneficial,full_holonomy_projective,1,global_synchronization_residual,-0.22930524111346873
branch_lift_beneficial,full_holonomy_projective,1,ordinary_prediction_disagreement,1.720694056878823
branch_lift_beneficial,full_holonomy_projective,1,mean_parameter_distance,-0.4324925523581998
branch_lift_beneficial,full_holonomy_projective,1,max_loop_holonomy_norm,0.10898502791098932
branch_lift_beneficial,full_holonomy_projective,1,loop_commutator_norm,-0.24031342640686998
branch_lift_beneficial,full_holonomy_projective,1,mean_loop_spectral_radius,-0.14784035570514262
branch_lift_beneficial,full_holonomy_projective,1,mean_loop_absolute_phase,0.42551187482118696
branch_lift_beneficial,full_holonomy_projective,1,centrality_residual,-0.9507825148939074
branch_lift_beneficial,full_holonomy_projective,1,torsion_confidence,0.1680289616989042
branch_lift_beneficial,full_holonomy_projective,1,cocycle_residual,3.2084906813791507
branch_lift_beneficial,full_holonomy_projective,1,coboundary_residual,0.09868738419714432
branch_lift_beneficial,full_holonomy_projective,1,bootstrap_stability,0.6281729227837113
branch_lift_beneficial,full_holonomy_projective,1,estimated_period,0.9091813290756428
branch_lift_beneficial,full_holonomy_projective,1,estimated_index,-0.8359195085961533
branch_lift_beneficial,full_holonomy_projective,1,candidate_capacity,0.890974283389843
branch_lift_beneficial,full_holonomy_projective,1,controlled_structural_residual,-0.9507813931811017
branch_lift_beneficial,full_holonomy_projective,2,mean_heldout_pairwise_residual,0.41056113737730676
branch_lift_beneficial,full_holonomy_projective,2,mean_inverse_consistency_residual,-0.39836787516604016
branch_lift_beneficial,full_holonomy_projective,2,global_synchronization_residual,-0.2289914664734967
branch_lift_beneficial,full_holonomy_projective,2,ordinary_prediction_disagreement,1.7860343640576082
branch_lift_beneficial,full_holonomy_projective,2,mean_parameter_distance,-0.4318381270733453
branch_lift_beneficial,full_holonomy_projective,2,max_loop_holonomy_norm,0.10764542724610879
branch_lift_beneficial,full_holonomy_projective,2,loop_commutator_norm,-0.2397033252893667
branch_lift_beneficial,full_holonomy_projective,2,mean_loop_spectral_radius,-0.14824142780132252
branch_lift_beneficial,full_holonomy_projective,2,mean_loop_absolute_phase,0.4247705956261873
branch_lift_beneficial,full_holonomy_projective,2,centrality_residual,-1.3737386947258803
branch_lift_beneficial,full_holonomy_projective,2,torsion_confidence,0.2968180581946629
branch_lift_beneficial,full_holonomy_projective,2,cocycle_residual,2.050308396555305
branch_lift_beneficial,full_holonomy_projective,2,coboundary_residual,0.05148027836274903
branch_lift_beneficial,full_holonomy_projective,2,bootstrap_stability,0.37864937200244175
branch_lift_beneficial,full_holonomy_projective,2,estimated_period,0.7115848003522882
branch_lift_beneficial,full_holonomy_projective,2,estimated_index,0.7115848003522882
branch_lift_beneficial,full_holonomy_projective,2,candidate_capacity,0.8088545311146312
branch_lift_beneficial,full_holonomy_projective,2,controlled_structural_residual,-1.373737593541788
branch_lift_beneficial,full_holonomy_projective,3,mean_heldout_pairwise_residual,0.6161592184833486
branch_lift_beneficial,full_holonomy_projective,3,mean_inverse_consistency_residual,-0.5649246568807961
branch_lift_beneficial,full_holonomy_projective,3,global_synchronization_residual,-0.34028484682697846
branch_lift_beneficial,full_holonomy_projective,3,ordinary_prediction_disagreement,0.7399002959854347
branch_lift_beneficial,full_holonomy_projective,3,mean_parameter_distance,-0.6438167246804175
branch_lift_beneficial,full_holonomy_projective,3,max_loop_holonomy_norm,0.1350516853438302
branch_lift_beneficial,full_holonomy_projective,3,loop_commutator_norm,-0.3546554133389002
branch_lift_beneficial,full_holonomy_projective,3,mean_loop_spectral_radius,-0.2374357846738298
branch_lift_beneficial,full_holonomy_projective,3,mean_loop_absolute_phase,0.6331941923369079
branch_lift_beneficial,full_holonomy_projective,3,centrality_residual,-1.4552269468441688
branch_lift_beneficial,full_holonomy_projective,3,torsion_confidence,0.10154597399411663
branch_lift_beneficial,full_holonomy_projective,3,cocycle_residual,4.169501039997597
branch_lift_beneficial,full_holonomy_projective,3,coboundary_residual,0.056614865168100326
branch_lift_beneficial,full_holonomy_projective,3,bootstrap_stability,0.21265236852350025
branch_lift_beneficial,full_holonomy_projective,3,estimated_period,-0.06462516964949562
branch_lift_beneficial,full_holonomy_projective,3,estimated_index,0.4616079175565536
branch_lift_beneficial,full_holonomy_projective,3,candidate_capacity,0.5413612913926982
branch_lift_beneficial,full_holonomy_projective,3,controlled_structural_residual,-1.455225999615668
branch_lift_beneficial,full_holonomy_projective,4,mean_heldout_pairwise_residual,0.0027578505174166166
branch_lift_beneficial,full_holonomy_projective,4,mean_inverse_consistency_residual,0.004932346044772577
branch_lift_beneficial,full_holonomy_projective,4,global_synchronization_residual,-0.00970184704311664
branch_lift_beneficial,full_holonomy_projective,4,ordinary_prediction_disagreement,1.5598467605452593
branch_lift_beneficial,full_holonomy_projective,4,mean_parameter_distance,-0.005761773741798989
branch_lift_beneficial,full_holonomy_projective,4,max_loop_holonomy_norm,-0.013007404584924939
branch_lift_beneficial,full_holonomy_projective,4,loop_commutator_norm,0.008063584470613502
branch_lift_beneficial,full_holonomy_projective,4,mean_loop_spectral_radius,-0.003583057792781668
branch_lift_beneficial,full_holonomy_projective,4,mean_loop_absolute_phase,-0.0018958224757211189
branch_lift_beneficial,full_holonomy_projective,4,centrality_residual,-0.3266900972144756
branch_lift_beneficial,full_holonomy_projective,4,torsion_confidence,0.15850916303859675
branch_lift_beneficial,full_holonomy_projective,4,cocycle_residual,2.1477322468142717
branch_lift_beneficial,full_holonomy_projective,4,coboundary_residual,0.15850916303859675
branch_lift_beneficial,full_holonomy_projective,4,bootstrap_stability,0.0
branch_lift_beneficial,full_holonomy_projective,4,estimated_period,1.0050030821268021
branch_lift_beneficial,full_holonomy_projective,4,estimated_index,0.0969312900083293
branch_lift_beneficial,full_holonomy_projective,4,candidate_capacity,4.027189824029948
branch_lift_beneficial,full_holonomy_projective,4,controlled_structural_residual,-0.3266900972144756
branch_lift_beneficial,full_holonomy_projective,5,mean_heldout_pairwise_residual,0.4931260545224072
branch_lift_beneficial,full_holonomy_projective,5,mean_inverse_consistency_residual,-0.1333899217592559
branch_lift_beneficial,full_holonomy_projective,5,global_synchronization_residual,0.24308479445942413
branch_lift_beneficial,full_holonomy_projective,5,ordinary_prediction_disagreement,1.853708643691932
branch_lift_beneficial,full_holonomy_projective,5,mean_parameter_distance,-0.4242929771646512
branch_lift_beneficial,full_holonomy_projective,5,max_loop_holonomy_norm,-0.1864252977476882
branch_lift_beneficial,full_holonomy_projective,5,loop_commutator_norm,-0.26918382429009613
branch_lift_beneficial,full_holonomy_projective,5,mean_loop_spectral_radius,0.08201236451565505
branch_lift_beneficial,full_holonomy_projective,5,mean_loop_absolute_phase,-0.4708361240643907
branch_lift_beneficial,full_holonomy_projective,5,centrality_residual,-0.9112552231156782
branch_lift_beneficial,full_holonomy_projective,5,torsion_confidence,0.10392685900355797
branch_lift_beneficial,full_holonomy_projective,5,cocycle_residual,3.2702818646961664
branch_lift_beneficial,full_holonomy_projective,5,coboundary_residual,0.13236698577740974
branch_lift_beneficial,full_holonomy_projective,5,bootstrap_stability,0.26694525318144213
branch_lift_beneficial,full_holonomy_projective,5,estimated_period,0.999438361929398
branch_lift_beneficial,full_holonomy_projective,5,estimated_index,-0.6923943314130337
branch_lift_beneficial,full_holonomy_projective,5,candidate_capacity,0.9075655069096482
branch_lift_beneficial,full_holonomy_projective,5,controlled_structural_residual,-0.911254514253016
branch_lift_beneficial,full_holonomy_projective,6,mean_heldout_pairwise_residual,0.493221064356195
branch_lift_beneficial,full_holonomy_projective,6,mean_inverse_consistency_residual,-0.13157221712774983
branch_lift_beneficial,full_holonomy_projective,6,global_synchronization_residual,0.24134517004973838
branch_lift_beneficial,full_holonomy_projective,6,ordinary_prediction_disagreement,1.9218986828684144
branch_lift_beneficial,full_holonomy_projective,6,mean_parameter_distance,-0.4249633964187566
branch_lift_beneficial,full_holonomy_projective,6,max_loop_holonomy_norm,-0.18888880941181901
branch_lift_beneficial,full_holonomy_projective,6,loop_commutator_norm,-0.26778442397162694
branch_lift_beneficial,full_holonomy_projective,6,mean_loop_spectral_radius,0.08051022572362455
branch_lift_beneficial,full_holonomy_projective,6,mean_loop_absolute_phase,-0.4705230776483621
branch_lift_beneficial,full_holonomy_projective,6,centrality_residual,-1.3040114057449672
branch_lift_beneficial,full_holonomy_projective,6,torsion_confidence,0.20292970107880715
branch_lift_beneficial,full_holonomy_projective,6,cocycle_residual,2.1645286899580367
branch_lift_beneficial,full_holonomy_projective,6,coboundary_residual,0.09953198735032351
branch_lift_beneficial,full_holonomy_projective,6,bootstrap_stability,0.10225987047433446
branch_lift_beneficial,full_holonomy_projective,6,estimated_period,0.7249261779457055
branch_lift_beneficial,full_holonomy_projective,6,estimated_index,0.7249261779457055
branch_lift_beneficial,full_holonomy_projective,6,candidate_capacity,0.819768571786431
branch_lift_beneficial,full_holonomy_projective,6,controlled_structural_residual,-1.3040106696724605
branch_lift_beneficial,full_holonomy_projective,7,mean_heldout_pairwise_residual,0.7140624198212846
branch_lift_beneficial,full_holonomy_projective,7,mean_inverse_consistency_residual,-0.18140946490115883
branch_lift_beneficial,full_holonomy_projective,7,global_synchronization_residual,0.34324254419177114
branch_lift_beneficial,full_holonomy_projective,7,ordinary_prediction_disagreement,0.7408825231156491
branch_lift_beneficial,full_holonomy_projective,7,mean_parameter_distance,-0.6173949542016003
branch_lift_beneficial,full_holonomy_projective,7,max_loop_holonomy_norm,-0.28329295681165445
branch_lift_beneficial,full_holonomy_projective,7,loop_commutator_norm,-0.38295271737065006
branch_lift_beneficial,full_holonomy_projective,7,mean_loop_spectral_radius,0.10878617068840434
branch_lift_beneficial,full_holonomy_projective,7,mean_loop_absolute_phase,-0.6789742509732628
branch_lift_beneficial,full_holonomy_projective,7,centrality_residual,-1.4304503623681963
branch_lift_beneficial,full_holonomy_projective,7,torsion_confidence,0.07968266325050359
branch_lift_beneficial,full_holonomy_projective,7,cocycle_residual,4.187107108010077
branch_lift_beneficial,full_holonomy_projective,7,coboundary_residual,0.07369744522048662
branch_lift_beneficial,full_holonomy_projective,7,bootstrap_stability,0.08279888471906098
branch_lift_beneficial,full_holonomy_projective,7,estimated_period,-0.013684720147043408
branch_lift_beneficial,full_holonomy_projective,7,estimated_index,0.48180596611932835
branch_lift_beneficial,full_holonomy_projective,7,candidate_capacity,0.5438297618185034
branch_lift_beneficial,full_holonomy_projective,7,controlled_structural_residual,-1.4304495805505169
branch_lift_beneficial,full_holonomy_projective,8,mean_heldout_pairwise_residual,0.007193962668447665
branch_lift_beneficial,full_holonomy_projective,8,mean_inverse_consistency_residual,0.0018262468602202346
branch_lift_beneficial,full_holonomy_projective,8,global_synchronization_residual,0.006171132150592361
branch_lift_beneficial,full_holonomy_projective,8,ordinary_prediction_disagreement,1.545708414315414
branch_lift_beneficial,full_holonomy_projective,8,mean_parameter_distance,-0.0023734326079615457
branch_lift_beneficial,full_holonomy_projective,8,max_loop_holonomy_norm,-0.005899020569166625
branch_lift_beneficial,full_holonomy_projective,8,loop_commutator_norm,0.0003577719698531847
branch_lift_beneficial,full_holonomy_projective,8,mean_loop_spectral_radius,0.004520705276855621
branch_lift_beneficial,full_holonomy_projective,8,mean_loop_absolute_phase,-0.010253174069299539
branch_lift_beneficial,full_holonomy_projective,8,centrality_residual,-0.32448597821435515
branch_lift_beneficial,full_holonomy_projective,8,torsion_confidence,0.15440357334838148
branch_lift_beneficial,full_holonomy_projective,8,cocycle_residual,2.139346981572403
branch_lift_beneficial,full_holonomy_projective,8,coboundary_residual,0.15440357334838148
branch_lift_beneficial,full_holonomy_projective,8,bootstrap_stability,0.0
