collection,layer,gauge_family,null_family,draw,statistic
1,block3,positive_monomial,matched_fit_random_gauge,199,2.07896478146002
1,block3,positive_monomial,graph_topology_shuffle,199,0.6674792915663729
1,block3,positive_monomial,calibration_label_independent_bootstrap,199,0.39149236076651084
1,block3,orthogonal_procrustes,edge_shuffle,0,0.860877097213632
1,block3,orthogonal_procrustes,matched_norm_coboundary,0,9.679655324067299e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,0,1.904094282439694
1,block3,orthogonal_procrustes,graph_topology_shuffle,0,0.6582139767997919
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,0,0.43561130020730704
1,block3,orthogonal_procrustes,edge_shuffle,1,0.8527927976615913
1,block3,orthogonal_procrustes,matched_norm_coboundary,1,9.51446593734584e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,1,1.794060737167576
1,block3,orthogonal_procrustes,graph_topology_shuffle,1,1.0146584769155178
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,1,0.4478468811900271
1,block3,orthogonal_procrustes,edge_shuffle,2,0.6164962728396863
1,block3,orthogonal_procrustes,matched_norm_coboundary,2,8.96074877307241e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,2,1.91220454663052
1,block3,orthogonal_procrustes,graph_topology_shuffle,2,0.8016644151094224
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,2,0.6590765286093841
1,block3,orthogonal_procrustes,edge_shuffle,3,0.9449870476701643
1,block3,orthogonal_procrustes,matched_norm_coboundary,3,1.020643115768905e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,3,1.5397611814454957
1,block3,orthogonal_procrustes,graph_topology_shuffle,3,0.9191291718423632
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,3,0.5687076628939605
1,block3,orthogonal_procrustes,edge_shuffle,4,0.7387733127008603
1,block3,orthogonal_procrustes,matched_norm_coboundary,4,9.55674231520864e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,4,1.9218922820917956
1,block3,orthogonal_procrustes,graph_topology_shuffle,4,0.7595058073275911
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,4,0.6323650036276689
1,block3,orthogonal_procrustes,edge_shuffle,5,0.6661960164888373
1,block3,orthogonal_procrustes,matched_norm_coboundary,5,9.373917462990493e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,5,1.9450488226768623
1,block3,orthogonal_procrustes,graph_topology_shuffle,5,0.7716173674790677
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,5,0.6024716064032268
1,block3,orthogonal_procrustes,edge_shuffle,6,0.7514429843990567
1,block3,orthogonal_procrustes,matched_norm_coboundary,6,8.911927040856223e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,6,1.7272835348100908
1,block3,orthogonal_procrustes,graph_topology_shuffle,6,0.7604885979278431
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,6,0.572233872157736
1,block3,orthogonal_procrustes,edge_shuffle,7,0.8836217843692745
1,block3,orthogonal_procrustes,matched_norm_coboundary,7,1.0504366561247882e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,7,1.6954932924547375
1,block3,orthogonal_procrustes,graph_topology_shuffle,7,0.7316291407754888
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,7,0.5254585031786608
1,block3,orthogonal_procrustes,edge_shuffle,8,0.8836217843692745
1,block3,orthogonal_procrustes,matched_norm_coboundary,8,9.911543117158004e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,8,1.5953202227890435
1,block3,orthogonal_procrustes,graph_topology_shuffle,8,0.6860923214312714
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,8,0.5744742351740114
1,block3,orthogonal_procrustes,edge_shuffle,9,0.7437622761818093
1,block3,orthogonal_procrustes,matched_norm_coboundary,9,9.657618483928687e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,9,1.708602114430287
1,block3,orthogonal_procrustes,graph_topology_shuffle,9,0.7386455339364749
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,9,0.6024716064032267
1,block3,orthogonal_procrustes,edge_shuffle,10,0.9223008172455459
1,block3,orthogonal_procrustes,matched_norm_coboundary,10,9.842855168227612e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,10,1.7880495674759604
1,block3,orthogonal_procrustes,graph_topology_shuffle,10,0.4936070692429557
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,10,0.5744742351740114
1,block3,orthogonal_procrustes,edge_shuffle,11,0.8828437253934239
1,block3,orthogonal_procrustes,matched_norm_coboundary,11,1.0359342123001903e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,11,1.7718698901604828
1,block3,orthogonal_procrustes,graph_topology_shuffle,11,0.22714367854829548
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,11,0.5581139261634483
1,block3,orthogonal_procrustes,edge_shuffle,12,0.8527927976615913
1,block3,orthogonal_procrustes,matched_norm_coboundary,12,1.0261741836813335e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,12,1.7239336722563232
1,block3,orthogonal_procrustes,graph_topology_shuffle,12,0.8836217843692745
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,12,0.6503671568904398
1,block3,orthogonal_procrustes,edge_shuffle,13,0.8836217843692745
1,block3,orthogonal_procrustes,matched_norm_coboundary,13,9.195575581918461e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,13,1.8367802372649562
1,block3,orthogonal_procrustes,graph_topology_shuffle,13,0.6860923214312714
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,13,0.28727481001822835
1,block3,orthogonal_procrustes,edge_shuffle,14,0.7879429373384661
1,block3,orthogonal_procrustes,matched_norm_coboundary,14,1.0039702914975834e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,14,2.017949616185446
1,block3,orthogonal_procrustes,graph_topology_shuffle,14,0.8783642283084617
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,14,0.555873563147173
1,block3,orthogonal_procrustes,edge_shuffle,15,0.8288037885823644
1,block3,orthogonal_procrustes,matched_norm_coboundary,15,9.466014757224384e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,15,1.8789984351797806
1,block3,orthogonal_procrustes,graph_topology_shuffle,15,0.780237215662853
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,15,0.6399541938384755
1,block3,orthogonal_procrustes,edge_shuffle,16,0.7437622761818093
1,block3,orthogonal_procrustes,matched_norm_coboundary,16,1.0220797140660935e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,16,1.7771342898470088
1,block3,orthogonal_procrustes,graph_topology_shuffle,16,0.7595058073275911
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,16,0.5956617086350358
1,block3,orthogonal_procrustes,edge_shuffle,17,0.4519253508516842
1,block3,orthogonal_procrustes,matched_norm_coboundary,17,1.0330233423888063e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,17,1.7648774888835004
1,block3,orthogonal_procrustes,graph_topology_shuffle,17,0.6860923214312714
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,17,0.677078681872155
1,block3,orthogonal_procrustes,edge_shuffle,18,0.9819941963531895
1,block3,orthogonal_procrustes,matched_norm_coboundary,18,1.1169729110045542e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,18,1.8505432411413139
1,block3,orthogonal_procrustes,graph_topology_shuffle,18,0.8174560267388665
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,18,0.4519716092178701
1,block3,orthogonal_procrustes,edge_shuffle,19,0.9449870476701643
1,block3,orthogonal_procrustes,matched_norm_coboundary,19,9.98262187909647e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,19,1.7924159337651526
1,block3,orthogonal_procrustes,graph_topology_shuffle,19,0.22714367854829542
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,19,0.5733540536658737
1,block3,orthogonal_procrustes,edge_shuffle,20,0.780237215662853
1,block3,orthogonal_procrustes,matched_norm_coboundary,20,1.0546147209366344e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,20,1.7508352301812984
1,block3,orthogonal_procrustes,graph_topology_shuffle,20,0.6582139767997919
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,20,0.6579563471012465
1,block3,orthogonal_procrustes,edge_shuffle,21,0.7121718247111418
1,block3,orthogonal_procrustes,matched_norm_coboundary,21,9.507138030757658e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,21,1.8351980466174047
1,block3,orthogonal_procrustes,graph_topology_shuffle,21,0.587930467367893
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,21,0.5248599844145931
1,block3,orthogonal_procrustes,edge_shuffle,22,0.7663400567540102
1,block3,orthogonal_procrustes,matched_norm_coboundary,22,1.0748017387340152e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,22,1.7861384645603104
1,block3,orthogonal_procrustes,graph_topology_shuffle,22,0.9347378761949907
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,22,0.5627603169353615
1,block3,orthogonal_procrustes,edge_shuffle,23,0.9285067338563401
1,block3,orthogonal_procrustes,matched_norm_coboundary,23,9.393734956610844e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,23,1.7549885614802352
1,block3,orthogonal_procrustes,graph_topology_shuffle,23,0.9153778971622778
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,23,0.49798279469351536
1,block3,orthogonal_procrustes,edge_shuffle,24,0.7437622761818093
1,block3,orthogonal_procrustes,matched_norm_coboundary,24,1.0175247826323239e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,24,1.6638153232406037
1,block3,orthogonal_procrustes,graph_topology_shuffle,24,0.6661960164888373
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,24,0.5839477903963858
1,block3,orthogonal_procrustes,edge_shuffle,25,0.4281488771539746
1,block3,orthogonal_procrustes,matched_norm_coboundary,25,9.631952529864328e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,25,2.1120704223748294
1,block3,orthogonal_procrustes,graph_topology_shuffle,25,0.6582139767997919
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,25,0.5126244034318731
1,block3,orthogonal_procrustes,edge_shuffle,26,0.9080153035608092
1,block3,orthogonal_procrustes,matched_norm_coboundary,26,9.33662324868884e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,26,2.0273919721571136
1,block3,orthogonal_procrustes,graph_topology_shuffle,26,0.921196155830531
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,26,0.6620810751290895
1,block3,orthogonal_procrustes,edge_shuffle,27,0.8999081903725697
1,block3,orthogonal_procrustes,matched_norm_coboundary,27,9.831390588032828e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,27,1.8160588737914438
1,block3,orthogonal_procrustes,graph_topology_shuffle,27,0.8087772336622764
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,27,0.6334851851358065
1,block3,orthogonal_procrustes,edge_shuffle,28,0.8836217843692745
1,block3,orthogonal_procrustes,matched_norm_coboundary,28,1.1671620340312473e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,28,1.8580765814110187
1,block3,orthogonal_procrustes,graph_topology_shuffle,28,0.6582139767997919
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,28,0.5738757164099438
1,block3,orthogonal_procrustes,edge_shuffle,29,0.884911279198199
1,block3,orthogonal_procrustes,matched_norm_coboundary,29,9.203213634857062e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,29,1.9433161473315252
1,block3,orthogonal_procrustes,graph_topology_shuffle,29,0.7333408002971831
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,29,0.5651697926465259
1,block3,orthogonal_procrustes,edge_shuffle,30,0.3139401267194611
1,block3,orthogonal_procrustes,matched_norm_coboundary,30,8.761859129359788e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,30,1.8072261343006322
1,block3,orthogonal_procrustes,graph_topology_shuffle,30,1.0506533027905796
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,30,0.6662058031569328
1,block3,orthogonal_procrustes,edge_shuffle,31,0.9080153035608092
1,block3,orthogonal_procrustes,matched_norm_coboundary,31,1.0028252957851702e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,31,1.7232163657181219
1,block3,orthogonal_procrustes,graph_topology_shuffle,31,0.3519979258670906
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,31,0.6440789218663188
1,block3,orthogonal_procrustes,edge_shuffle,32,0.7604885979278431
1,block3,orthogonal_procrustes,matched_norm_coboundary,32,9.440955426555051e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,32,1.7778485723457045
1,block3,orthogonal_procrustes,graph_topology_shuffle,32,0.7387733127008603
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,32,0.523816658926453
1,block3,orthogonal_procrustes,edge_shuffle,33,0.7437622761818093
1,block3,orthogonal_procrustes,matched_norm_coboundary,33,9.581043324923117e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,33,1.7398523885247485
1,block3,orthogonal_procrustes,graph_topology_shuffle,33,0.7595058073275911
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,33,0.48162248568295235
1,block3,orthogonal_procrustes,edge_shuffle,34,1.0242032550878166
1,block3,orthogonal_procrustes,matched_norm_coboundary,34,1.1592540615760345e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,34,1.613061014756551
1,block3,orthogonal_procrustes,graph_topology_shuffle,34,0.7595058073275909
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,34,0.6399541938384755
1,block3,orthogonal_procrustes,edge_shuffle,35,0.9295969587320123
1,block3,orthogonal_procrustes,matched_norm_coboundary,35,9.9071902447321e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,35,1.7082470604252102
1,block3,orthogonal_procrustes,graph_topology_shuffle,35,1.0506533027905796
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,35,0.531159880422373
1,block3,orthogonal_procrustes,edge_shuffle,36,0.8844538007927424
1,block3,orthogonal_procrustes,matched_norm_coboundary,36,9.884200712120998e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,36,1.9654397114328161
1,block3,orthogonal_procrustes,graph_topology_shuffle,36,0.8814579447322832
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,36,0.5586355889075184
1,block3,orthogonal_procrustes,edge_shuffle,37,0.7843299603432109
1,block3,orthogonal_procrustes,matched_norm_coboundary,37,1.0474948274519776e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,37,1.766114894053483
1,block3,orthogonal_procrustes,graph_topology_shuffle,37,0.8556996138117573
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,37,0.6476202400692798
1,block3,orthogonal_procrustes,edge_shuffle,38,0.6635280570735095
1,block3,orthogonal_procrustes,matched_norm_coboundary,38,9.085374983633556e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,38,1.8017976271768372
1,block3,orthogonal_procrustes,graph_topology_shuffle,38,0.7595058073275911
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,38,0.4816224856829523
1,block3,orthogonal_procrustes,edge_shuffle,39,0.7604885979278431
1,block3,orthogonal_procrustes,matched_norm_coboundary,39,1.0181282036546928e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,39,1.6384150881258825
1,block3,orthogonal_procrustes,graph_topology_shuffle,39,0.7338374234821091
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,39,0.5464000079247985
1,block3,orthogonal_procrustes,edge_shuffle,40,0.8401942245094384
1,block3,orthogonal_procrustes,matched_norm_coboundary,40,1.0749717562879042e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,40,1.8077643011973656
1,block3,orthogonal_procrustes,graph_topology_shuffle,40,0.4281488771539746
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,40,0.5793013996244726
1,block3,orthogonal_procrustes,edge_shuffle,41,0.7879429373384661
1,block3,orthogonal_procrustes,matched_norm_coboundary,41,1.0855846696443554e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,41,1.668373470089386
1,block3,orthogonal_procrustes,graph_topology_shuffle,41,0.6860923214312715
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,41,0.4524932719619403
1,block3,orthogonal_procrustes,edge_shuffle,42,0.8867564395776297
1,block3,orthogonal_procrustes,matched_norm_coboundary,42,1.14059837354118e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,42,1.9658529093570678
1,block3,orthogonal_procrustes,graph_topology_shuffle,42,0.675381917107943
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,42,0.6626027378731597
1,block3,orthogonal_procrustes,edge_shuffle,43,0.6643708250276349
1,block3,orthogonal_procrustes,matched_norm_coboundary,43,1.0584564439173455e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,43,1.8518665737948123
1,block3,orthogonal_procrustes,graph_topology_shuffle,43,0.7840454949681349
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,43,0.6726748118596019
1,block3,orthogonal_procrustes,edge_shuffle,44,0.4040333354993468
1,block3,orthogonal_procrustes,matched_norm_coboundary,44,9.150442078502322e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,44,2.0229028962949758
1,block3,orthogonal_procrustes,graph_topology_shuffle,44,0.6860923214312714
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,44,0.613065343133739
1,block3,orthogonal_procrustes,edge_shuffle,45,0.883868381354462
1,block3,orthogonal_procrustes,matched_norm_coboundary,45,1.0896252652072223e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,45,1.6588202714682652
1,block3,orthogonal_procrustes,graph_topology_shuffle,45,1.0506533027905796
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,45,0.6304806386161012
1,block3,orthogonal_procrustes,edge_shuffle,46,0.7401330298260618
1,block3,orthogonal_procrustes,matched_norm_coboundary,46,1.1090639010688882e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,46,1.8414575291583035
1,block3,orthogonal_procrustes,graph_topology_shuffle,46,0.8753099355016114
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,46,0.600308099406949
1,block3,orthogonal_procrustes,edge_shuffle,47,0.7858006068452186
1,block3,orthogonal_procrustes,matched_norm_coboundary,47,9.761983586855395e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,47,1.8108170412093543
1,block3,orthogonal_procrustes,graph_topology_shuffle,47,0.9191291718423632
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,47,0.6895567836142349
1,block3,orthogonal_procrustes,edge_shuffle,48,0.6881787181311265
1,block3,orthogonal_procrustes,matched_norm_coboundary,48,1.0217939004270042e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,48,1.8638234630973467
1,block3,orthogonal_procrustes,graph_topology_shuffle,48,0.6582139767997919
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,48,0.6340068478798767
1,block3,orthogonal_procrustes,edge_shuffle,49,0.7731989628042754
1,block3,orthogonal_procrustes,matched_norm_coboundary,49,9.172756959929913e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,49,1.9141519595699852
1,block3,orthogonal_procrustes,graph_topology_shuffle,49,1.0203644514835788
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,49,0.5973035528872436
1,block3,orthogonal_procrustes,edge_shuffle,50,0.8024411723853402
1,block3,orthogonal_procrustes,matched_norm_coboundary,50,9.82121876635313e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,50,2.1688369998363584
1,block3,orthogonal_procrustes,graph_topology_shuffle,50,0.9559051561525674
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,50,0.5703495071461683
1,block3,orthogonal_procrustes,edge_shuffle,51,0.9080153035608092
1,block3,orthogonal_procrustes,matched_norm_coboundary,51,9.235575758192216e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,51,2.012679303054075
1,block3,orthogonal_procrustes,graph_topology_shuffle,51,0.22714367854829542
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,51,0.4922162224134645
1,block3,orthogonal_procrustes,edge_shuffle,52,0.6918994908557038
1,block3,orthogonal_procrustes,matched_norm_coboundary,52,1.0854136755445145e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,52,1.8141164143389585
1,block3,orthogonal_procrustes,graph_topology_shuffle,52,0.9534027027713506
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,52,0.6726748118596017
1,block3,orthogonal_procrustes,edge_shuffle,53,0.7151559785638861
1,block3,orthogonal_procrustes,matched_norm_coboundary,53,9.928078617644206e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,53,2.0008151966055334
1,block3,orthogonal_procrustes,graph_topology_shuffle,53,0.5946515564167191
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,53,0.5902360254205069
1,block3,orthogonal_procrustes,edge_shuffle,54,0.7726806257547719
1,block3,orthogonal_procrustes,matched_norm_coboundary,54,9.326195648183705e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,54,1.9383433677725617
1,block3,orthogonal_procrustes,graph_topology_shuffle,54,1.01845321213626
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,54,0.6416612331270218
1,block3,orthogonal_procrustes,edge_shuffle,55,0.7858006068452186
1,block3,orthogonal_procrustes,matched_norm_coboundary,55,9.325903036867205e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,55,1.8197173537321747
1,block3,orthogonal_procrustes,graph_topology_shuffle,55,0.7595058073275912
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,55,0.5376940841613806
1,block3,orthogonal_procrustes,edge_shuffle,56,0.6367227654225935
1,block3,orthogonal_procrustes,matched_norm_coboundary,56,9.199370568803713e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,56,1.653914313767964
1,block3,orthogonal_procrustes,graph_topology_shuffle,56,0.594651556416719
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,56,0.6316008201242388
1,block3,orthogonal_procrustes,edge_shuffle,57,1.0242032550878166
1,block3,orthogonal_procrustes,matched_norm_coboundary,57,9.998793760747296e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,57,2.0778001875625116
1,block3,orthogonal_procrustes,graph_topology_shuffle,57,0.594651556416719
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,57,0.6013514248950891
1,block3,orthogonal_procrustes,edge_shuffle,58,0.3139401267194611
1,block3,orthogonal_procrustes,matched_norm_coboundary,58,1.017345840715361e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,58,1.742823529627662
1,block3,orthogonal_procrustes,graph_topology_shuffle,58,1.0775097544150214
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,58,0.6789630468837228
1,block3,orthogonal_procrustes,edge_shuffle,59,0.9191291718423632
1,block3,orthogonal_procrustes,matched_norm_coboundary,59,9.23789133169092e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,59,1.9223097191092229
1,block3,orthogonal_procrustes,graph_topology_shuffle,59,0.6860923214312714
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,59,0.6240116299134322
1,block3,orthogonal_procrustes,edge_shuffle,60,0.7947145791271515
1,block3,orthogonal_procrustes,matched_norm_coboundary,60,9.93285762798591e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,60,1.8942892130402709
1,block3,orthogonal_procrustes,graph_topology_shuffle,60,0.587930467367893
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,60,0.619365239141519
1,block3,orthogonal_procrustes,edge_shuffle,61,0.9328338185445397
1,block3,orthogonal_procrustes,matched_norm_coboundary,61,9.877439131426827e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,61,1.5905174720200224
1,block3,orthogonal_procrustes,graph_topology_shuffle,61,0.9534027027713506
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,61,0.6457207661185266
1,block3,orthogonal_procrustes,edge_shuffle,62,0.8814579447322832
1,block3,orthogonal_procrustes,matched_norm_coboundary,62,1.0290209623160403e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,62,1.7654732070668333
1,block3,orthogonal_procrustes,graph_topology_shuffle,62,0.5879304673678929
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,62,0.5973035528872433
1,block3,orthogonal_procrustes,edge_shuffle,63,0.3519979258670906
1,block3,orthogonal_procrustes,matched_norm_coboundary,63,9.91198976488335e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,63,1.8012731486214846
1,block3,orthogonal_procrustes,graph_topology_shuffle,63,0.9021589143957328
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,63,0.6800832283918604
1,block3,orthogonal_procrustes,edge_shuffle,64,0.32582925753036257
1,block3,orthogonal_procrustes,matched_norm_coboundary,64,1.0202568509077623e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,64,1.7277608499652948
1,block3,orthogonal_procrustes,graph_topology_shuffle,64,0.14772828107376518
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,64,0.6024716064032268
1,block3,orthogonal_procrustes,edge_shuffle,65,0.3139401267194611
1,block3,orthogonal_procrustes,matched_norm_coboundary,65,9.35388836449396e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,65,1.671614281035231
1,block3,orthogonal_procrustes,graph_topology_shuffle,65,0.7921272327638936
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,65,0.6024716064032268
1,block3,orthogonal_procrustes,edge_shuffle,66,0.14772828107376518
1,block3,orthogonal_procrustes,matched_norm_coboundary,66,1.0106442184669068e-15
1,block3,orthogonal_procrustes,matched_fit_random_gauge,66,1.916656316999325
1,block3,orthogonal_procrustes,graph_topology_shuffle,66,0.780237215662853
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,66,0.4473252184459569
1,block3,orthogonal_procrustes,edge_shuffle,67,0.766961543914917
1,block3,orthogonal_procrustes,matched_norm_coboundary,67,9.075269620589405e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,67,1.9371386332913132
1,block3,orthogonal_procrustes,graph_topology_shuffle,67,0.8218564519615301
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,67,0.5761160794262192
1,block3,orthogonal_procrustes,edge_shuffle,68,0.8867564395776297
1,block3,orthogonal_procrustes,matched_norm_coboundary,68,9.26604584629362e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,68,1.661808880008067
1,block3,orthogonal_procrustes,graph_topology_shuffle,68,0.883868381354462
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,68,0.5289847124424362
1,block3,orthogonal_procrustes,edge_shuffle,69,0.955172560419207
1,block3,orthogonal_procrustes,matched_norm_coboundary,69,9.460764387760835e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,69,1.8808765127800824
1,block3,orthogonal_procrustes,graph_topology_shuffle,69,0.5946515564167191
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,69,0.6865522370945295
1,block3,orthogonal_procrustes,edge_shuffle,70,0.5716556770997543
1,block3,orthogonal_procrustes,matched_norm_coboundary,70,9.634967865087917e-16
1,block3,orthogonal_procrustes,matched_fit_random_gauge,70,2.044295936189653
1,block3,orthogonal_procrustes,graph_topology_shuffle,70,0.6860923214312714
1,block3,orthogonal_procrustes,calibration_label_independent_bootstrap,70,0.5545877168996728
1,block3,orthogonal_procrustes,edge_shuffle,71,0.8900242648844421
1,block3,orthogonal_procrustes,matched_norm_coboundary,71,8.704011647005774e-16
