setting_id,candidate,output_type,parameter_multiplier,active_parameters,stored_checkpoint_bytes,inference_multiplier,branches,same_capacity_single_model,merge_compute_seconds,training_compute_seconds_group,test_inference_seconds,test_samples,peak_process_memory_mb,generation_validation_evals,selector_validation_eval
post_iclr_v2_mnist_mlp_N4_W32_S9301,union_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.5801712500397116,1.689437417080626,0.23469445807859302,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W32_S9301,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0005328748375177383,1.689437417080626,0.24328583315946162,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9301,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0005114160012453794,1.689437417080626,0.23309925012290478,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9301,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00047637498937547207,1.689437417080626,0.23635974992066622,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9301,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004502078518271446,1.689437417080626,0.2346401249524206,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9301,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004321660380810499,1.689437417080626,0.23843904212117195,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9301,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00040183402597904205,1.689437417080626,0.2408237080089748,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9301,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004172080662101507,1.689437417080626,0.24011716688983142,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,individual_0,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7333324998617172,0.25000941590406,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,individual_1,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7333324998617172,0.2603072498459369,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,individual_2,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7333324998617172,0.23822579090483487,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,individual_3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7333324998617172,0.2346450409386307,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,weight_average,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0005342499352991581,1.7333324998617172,0.2353570000268519,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,greedy_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.20863275020383298,1.7333324998617172,0.2384349589701742,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,official_git_rebasin,same_capacity_single_model,1.0,50890,203560,1.0,1,True,4.285261707846075,1.7333324998617172,0.24246550002135336,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,official_c2m3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,3.457422957988456,1.7333324998617172,0.23904516687616706,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,permutation_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.11397637496702373,1.7333324998617172,0.23331912490539253,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,positive_monomial_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0034427500795572996,1.7333324998617172,0.23926287493668497,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,permutation_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.18997541698627174,1.7333324998617172,0.24422504217363894,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,monomial_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19537991704419255,1.7333324998617172,0.23980254190973938,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,union_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.5810057909693569,1.7333324998617172,0.23378787492401898,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0009453748352825642,1.7333324998617172,0.23871770896948874,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006372909992933273,1.7333324998617172,0.23917916603386402,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.001756749814376235,1.7333324998617172,0.24661387503147125,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.000708000035956502,1.7333324998617172,0.24582533282227814,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007044170051813126,1.7333324998617172,0.2431062499526888,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007122920360416174,1.7333324998617172,0.23894287482835352,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9301,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007423339411616325,1.7333324998617172,0.2802360418718308,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,individual_0,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.3192997919395566,0.25207520881667733,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,individual_1,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.3192997919395566,0.23937804088927805,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,individual_2,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.3192997919395566,0.2363086249679327,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,weight_average,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0003735830541700125,1.3192997919395566,0.23721116688102484,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,greedy_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14265104196965694,1.3192997919395566,0.2498310839291662,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,official_git_rebasin,same_capacity_single_model,1.0,25450,101800,1.0,1,True,3.066559625091031,1.3192997919395566,0.2386802500113845,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,official_c2m3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,1.8998424580786377,1.3192997919395566,0.23762708296999335,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,permutation_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.09361112490296364,1.3192997919395566,0.23569149989634752,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,positive_monomial_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0015725831035524607,1.3192997919395566,0.2350885421037674,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,permutation_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14492587512359023,1.3192997919395566,0.2570139591116458,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,monomial_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14618112496100366,1.3192997919395566,0.24699695804156363,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,union_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.45142637519165874,1.3192997919395566,0.24268395802937448,10000,445744.0,18,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.000454791821539402,1.3192997919395566,0.24022033298388124,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003571249544620514,1.3192997919395566,0.24464595806784928,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00040441611781716347,1.3192997919395566,0.2353752909693867,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00036154198460280895,1.3192997919395566,0.23816020879894495,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00040020793676376343,1.3192997919395566,0.23470874992199242,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00033433386124670506,1.3192997919395566,0.23713787482120097,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9302,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00045350007712841034,1.3192997919395566,0.2492839579936117,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,individual_0,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.2911660000681877,0.24609404196962714,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,individual_1,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.2911660000681877,0.2475090001244098,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,individual_2,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.2911660000681877,0.24267158284783363,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,weight_average,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0005184998735785484,1.2911660000681877,0.238236416131258,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,greedy_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.1427297501359135,1.2911660000681877,0.24258129205554724,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,official_git_rebasin,same_capacity_single_model,1.0,50890,203560,1.0,1,True,3.214055416872725,1.2911660000681877,0.2353170420974493,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,official_c2m3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,1.6959544999990612,1.2911660000681877,0.25183329079300165,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,permutation_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.09950445895083249,1.2911660000681877,0.240008041029796,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,positive_monomial_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.002585291163995862,1.2911660000681877,0.23729004198685288,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,permutation_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.14420645800419152,1.2911660000681877,0.23900645901449025,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,monomial_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.14313508314080536,1.2911660000681877,0.23243883298709989,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,union_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.4316447500605136,1.2911660000681877,0.24128866684623063,10000,445744.0,18,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006923750042915344,1.2911660000681877,0.23453608294948936,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006002909503877163,1.2911660000681877,0.23965683300048113,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006317500956356525,1.2911660000681877,0.2329760838765651,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005928748287260532,1.2911660000681877,0.23569395788945258,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006046250928193331,1.2911660000681877,0.23822658299468458,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005359170027077198,1.2911660000681877,0.23421387490816414,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9302,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005468339659273624,1.2911660000681877,0.23955412511713803,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,individual_0,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6755752500612289,0.235631583025679,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,individual_1,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6755752500612289,0.2394304999615997,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,individual_2,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6755752500612289,0.23905408312566578,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,individual_3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.6755752500612289,0.23443154199048877,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,weight_average,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0003568341489881277,1.6755752500612289,0.23377879080362618,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,greedy_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.19257458415813744,1.6755752500612289,0.23569391597993672,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,official_git_rebasin,same_capacity_single_model,1.0,25450,101800,1.0,1,True,4.279513374902308,1.6755752500612289,0.23923166585154831,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,official_c2m3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,2.7200290837790817,1.6755752500612289,0.2464661248959601,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,permutation_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.11017841706052423,1.6755752500612289,0.32849195902235806,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,positive_monomial_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0019169170409440994,1.6755752500612289,0.2663324158638716,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,permutation_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.19277708302251995,1.6755752500612289,0.24115037498995662,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,monomial_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.19069654191844165,1.6755752500612289,0.2401385421399027,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,union_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.5790222501382232,1.6755752500612289,0.23392970813438296,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004034170415252447,1.6755752500612289,0.23526075016707182,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003589161206036806,1.6755752500612289,0.23176704184152186,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003500001039355993,1.6755752500612289,0.24349020794034004,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00044691585935652256,1.6755752500612289,0.23422604193910956,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004325001500546932,1.6755752500612289,0.2379213331732899,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004168341401964426,1.6755752500612289,0.23165429197251797,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W32_S9302,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.000369583023712039,1.6755752500612289,0.23871608381159604,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,individual_0,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7810439579188824,0.23792570806108415,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,individual_1,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7810439579188824,0.24308495805598795,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,individual_2,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7810439579188824,0.2327488341834396,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,individual_3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.7810439579188824,0.23889370798133314,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,weight_average,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0005636250134557486,1.7810439579188824,0.23377808299846947,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,greedy_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19370520790107548,1.7810439579188824,0.2452749158255756,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,official_git_rebasin,same_capacity_single_model,1.0,50890,203560,1.0,1,True,4.292736874893308,1.7810439579188824,0.23520733299665153,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,official_c2m3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,4.116705834167078,1.7810439579188824,0.2345397500321269,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,permutation_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.11344900005497038,1.7810439579188824,0.23828212497755885,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,positive_monomial_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0035291658714413643,1.7810439579188824,0.2348446249961853,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,permutation_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19072012486867607,1.7810439579188824,0.24182112514972687,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,monomial_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.19709945796057582,1.7810439579188824,0.23421858297660947,10000,445744.0,8,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,union_gauge_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.5784519170410931,1.7810439579188824,0.23184899985790253,10000,445744.0,24,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007052079308778048,1.7810439579188824,0.2469893330708146,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007779169827699661,1.7810439579188824,0.24452487495727837,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0007120422087609768,1.7810439579188824,0.2446667910553515,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0006346248555928469,1.7810439579188824,0.2372657498344779,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005962918512523174,1.7810439579188824,0.23655641684308648,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005842081736773252,1.7810439579188824,0.23304666602052748,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N4_W64_S9302,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.0005822500679641962,1.7810439579188824,0.2429760410450399,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,individual_0,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2375054999720305,0.2398816249333322,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,individual_1,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2375054999720305,0.23476991686038673,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,individual_2,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0,1.2375054999720305,0.2336404169909656,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,weight_average,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.00032466580159962177,1.2375054999720305,0.23911908315494657,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,greedy_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14634374994784594,1.2375054999720305,0.2390121251810342,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,official_git_rebasin,same_capacity_single_model,1.0,25450,101800,1.0,1,True,2.693280291976407,1.2375054999720305,0.2618618339765817,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,official_c2m3,same_capacity_single_model,1.0,25450,101800,1.0,1,True,1.3074534591287374,1.2375054999720305,0.23267837497405708,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,permutation_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.08361141616478562,1.2375054999720305,0.23742083390243351,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,positive_monomial_gauge_merge,same_capacity_single_model,1.0,25450,101800,1.0,1,True,0.0014749171677976847,1.2375054999720305,0.24085495807230473,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,permutation_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14689762517809868,1.2375054999720305,0.23782941699028015,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,monomial_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.14153095916844904,1.2375054999720305,0.23127308301627636,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,union_gauge_soup,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.4307303340174258,1.2375054999720305,0.2345620838459581,10000,445744.0,18,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,ordinary_weighted_soup_0,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004200420808047056,1.2375054999720305,0.2370803749654442,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,ordinary_weighted_soup_1,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00032033282332122326,1.2375054999720305,0.24143962492235005,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,ordinary_weighted_soup_2,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00046870787627995014,1.2375054999720305,0.2376361668575555,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,ordinary_weighted_soup_3,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0004621250554919243,1.2375054999720305,0.23562420904636383,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,ordinary_weighted_soup_4,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00039708311669528484,1.2375054999720305,0.2329399581067264,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,ordinary_weighted_soup_5,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.0003636670298874378,1.2375054999720305,0.24546487512998283,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W32_S9303,ordinary_weighted_soup_6,same_capacity_model_soup,1.0,25450,101800,1.0,1,True,0.00033054198138415813,1.2375054999720305,0.23454162501730025,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,individual_0,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.2740755828563124,0.24463620805181563,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,individual_1,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.2740755828563124,0.23649191693402827,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,individual_2,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.0,1.2740755828563124,0.23216520808637142,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,weight_average,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.00046645780093967915,1.2740755828563124,0.23540941695682704,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,greedy_soup,same_capacity_model_soup,1.0,50890,203560,1.0,1,True,0.1441511670127511,1.2740755828563124,0.2356182080693543,10000,445744.0,6,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,official_git_rebasin,same_capacity_single_model,1.0,50890,203560,1.0,1,True,2.707546040881425,1.2740755828563124,0.2423760830424726,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,official_c2m3,same_capacity_single_model,1.0,50890,203560,1.0,1,True,1.7795438340399414,1.2740755828563124,0.2346081668511033,10000,445744.0,0,1
post_iclr_v2_mnist_mlp_N3_W64_S9303,permutation_gauge_merge,same_capacity_single_model,1.0,50890,203560,1.0,1,True,0.08448437508195639,1.2740755828563124,0.23448629095219076,10000,445744.0,0,1
