setting_id,dataset,dataset_variant,setting_role,architecture,n_models,seed,epochs,train_samples,test_samples,val_fraction,angle_degrees,coloring,individual_accuracy_mean,individual_accuracy_max,bridge_accuracy_threshold,bridge_claims_allowed,feasibility_status,parameter_count,inference_cost_units,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,accuracy_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,accuracy_delta_vs_git_rebasin,validation_delta_vs_c2m3,validation_delta_vs_greedy_soup,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,soup_selected_labels,soup_ingredient_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,positive_channel_scale,0.9825,0.12532542109489442,0.9811,0.11703176335692406,True,evaluated,True,True,True,False,-0.0019000000000000128,-0.01200000000000001,0.3621,-0.0019000000000000128,0.0,-0.007499999999999951,reference_raw,1.0,inf,all,0.5609922201309163,0.5284025944437322,0.09458773856123459,0.1971076412792855,0.24378584407108617,0.187535674751796,0.299788600921079,0.3043486368249379,,,,,,
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,shrinkage_channel_scale,0.9883333333333333,0.14997336705525716,0.9849,0.13969850240945816,True,evaluated,True,True,True,False,0.0019000000000000128,-0.008199999999999985,0.3659,0.0019000000000000128,0.005833333333333246,-0.0016666666666667052,reference_shrinkage_validation_grid,0.5,1.0,all,0.09226419743992886,0.22433172332333315,0.023646934640308648,0.09855382063964276,0.02379003425916018,0.08109345950143716,0.046567055446465895,0.134659667821471,,,,,,
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,global_channel_scale,0.99,0.13124479611714682,0.9879,0.12129135700464248,True,evaluated,True,True,True,False,0.0049000000000000155,-0.005199999999999982,0.3689,0.0049000000000000155,0.007499999999999951,0.0,global_log_scale_sync_validation_grid,1.0,0.5,all,0.12811986465676048,0.28225075218225665,0.06826786286108341,0.1783383556093274,0.048756404821865475,0.1302249244102797,0.08171471077990312,0.19693801073395456,,,,,,
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,optimized_channel_scale,0.99,0.13124479611714682,0.9879,0.12129135700464248,True,evaluated,True,True,True,False,0.0049000000000000155,-0.005199999999999982,0.3689,0.0049000000000000155,0.007499999999999951,0.0,optimized_layer_grid_global,1.0,0.5,conv1+conv2+fc1,0.12811986465676048,0.28225075218225665,0.06826786286108341,0.1783383556093274,0.048756404821865475,0.1302249244102797,0.08171471077990312,0.19693801073395456,,,,,,
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,greedy_soup,0.99,0.03241110563278198,0.9931,0.02443135193102062,True,evaluated,False,True,True,True,0.010099999999999998,0.0,0.3741,0.010099999999999998,0.007499999999999951,0.0,,,,,,,,,,,,,"[""original:1""]",1.0,,,,
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,greedy_safe_selector,0.99,0.03241110563278198,0.9931,0.02443135193102062,True,evaluated,False,True,True,True,0.010099999999999998,0.0,0.3741,0.010099999999999998,0.007499999999999951,0.0,,,,,,,,,,,,,,,greedy_soup,optimized_channel_scale,0.0,False
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,weight_average,0.3541666666666667,1.8585853958129883,0.3668,1.844391833114624,True,evaluated,False,True,True,False,-0.6066,-0.6263,0.0,-0.6065,-0.6133333333333333,-0.6358333333333333,,,,,,,,,,,,,,,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,git_rebasin_channel_alignment,0.9658333333333333,0.21676185925801594,0.9733,0.20229692625999451,True,evaluated,True,True,True,False,-9.999999999998899e-05,-0.01979999999999993,0.6065,0.0,-0.0016666666666667052,-0.02416666666666667,,,,,,,,,,,,,,,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,c2m3_channel_synchronization,0.9675,0.21829449653625488,0.9734,0.2023929388523102,True,evaluated,True,True,True,False,0.0,-0.01969999999999994,0.6066,9.999999999998899e-05,0.0,-0.022499999999999964,,,,,,,,,,,,,,,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,positive_channel_scale,0.9808333333333333,0.1444123160839081,0.9858,0.1324803413748741,True,evaluated,True,True,True,False,0.012399999999999967,-0.007299999999999973,0.619,0.012499999999999956,0.013333333333333308,-0.009166666666666656,reference_raw,1.0,inf,all,1.0708073751670677,0.5604830441602616,0.1148096012341306,0.22871225475759438,0.22929858376885276,0.200821514315296,0.4716385200566837,0.33000560441105065,,,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,shrinkage_channel_scale,0.9816666666666667,0.14703959306081135,0.986,0.1358279527902603,True,evaluated,True,True,True,False,0.012599999999999945,-0.007099999999999995,0.6192,0.012699999999999934,0.01416666666666666,-0.008333333333333304,reference_shrinkage_validation_grid,1.0,1.0,all,0.2866679004867071,0.42458608040238754,0.11128696901405168,0.22704872728397135,0.10025178402488404,0.1764314491539623,0.1660688845085476,0.2760220856134404,,,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,global_channel_scale,0.9825,0.15084381302197775,0.9863,0.13904372118711472,True,evaluated,True,True,True,False,0.012899999999999912,-0.006800000000000028,0.6194999999999999,0.0129999999999999,0.015000000000000013,-0.007499999999999951,global_log_scale_sync_validation_grid,1.0,1.0,all,0.28577301086591445,0.4158649322406065,0.11002357910604904,0.22648019803017483,0.0962684950267507,0.17634548764845714,0.1640216949995714,0.27289687263974616,,,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,optimized_channel_scale,0.9816666666666667,0.17033068776130678,0.9853,0.15680435363054276,True,evaluated,True,True,True,False,0.01189999999999991,-0.007800000000000029,0.6184999999999999,0.0119999999999999,0.01416666666666666,-0.008333333333333304,optimized_layer_grid_reference,1.0,0.5,conv1+conv2+fc1,0.12607261680202342,0.29976773989060407,0.07607903698293393,0.1991964157192579,0.055318556343228395,0.14345383274770068,0.08582340337606192,0.2141393294525209,,,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,greedy_soup,0.99,0.03241110563278198,0.9931,0.02443135193102062,True,evaluated,False,True,True,True,0.01969999999999994,0.0,0.6263,0.01979999999999993,0.022499999999999964,0.0,,,,,,,,,,,,,"[""original:1""]",1.0,,,,
colored_mnist_label_palette_N4_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,0.0,label_palette,0.990475,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.6017961468961504,0.18273810393425485,0.2766927083333333,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7918780987550562,0.7824189284124761,0.9476678464170517,0.840654957861528,greedy_safe_selector,0.99,0.03241110563278198,0.9931,0.02443135193102062,True,evaluated,False,True,True,True,0.01969999999999994,0.0,0.6263,0.01979999999999993,0.022499999999999964,0.0,,,,,,,,,,,,,,,greedy_soup,global_channel_scale,-0.007499999999999951,False
