setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,is_injected_alignment_control,cycle_score,monomial_defect_score,mean_cycle_score,max_cycle_score,median_cycle_score,nonidentity_triangle_fraction,mean_triangle_defect_rate,max_triangle_defect_rate,alignment_confidence_score,combined_obstruction_score,sync_reference_model,sync_disagreement,evidence_role,method,test_accuracy,test_loss,val_accuracy,val_loss,validation_accuracy_used_for_selection,selection_indices,uses_validation_data,is_single_model,exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_count,parameter_multiplier,inference_multiplier,parameter_count_multiplier,inference_time_multiplier,uses_obstruction_residual,uses_distillation,method_note,single_best_merge_degradation,mean_individual_merge_degradation,weight_merge_degradation,delta_vs_weight_average,delta_vs_greedy_soup,delta_vs_c2m3_synchronized,weight_average_degradation_vs_best_single,git_rebasin_degradation_vs_best_single,c2m3_degradation_vs_best_single,c2m3_delta_vs_git_rebasin,c2m3_delta_vs_weight_average,rank_lift_delta_vs_weight_average,rank_lift_delta_vs_c2m3,greedy_soup_delta_vs_weight_average,monomial_scale_min,monomial_scale_max,monomial_scale_mean,monomial_scale_std,monomial_mean_abs_log_scale,monomial_max_abs_log_scale,monomial_log_scale_variance,monomial_scale_assignment_similarity_mean,monomial_scale_assignment_similarity_min,monomial_scale_low_similarity_fraction,functional_preservation_error,functional_preservation_mean_abs_error,functional_preservation_prediction_disagreement
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,ensemble_upper_bound,0.8334,0.4777443626403808,0.8585,0.420260362625122,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,-0.0006,-0.0016666666666668,,0.5724,0.0034,0.3358,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,twisted_rank_lift_2,0.7782,0.6005195205688476,0.7915,0.5546941909790039,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0545999999999999,0.0535333333333332,,0.5172,-0.0517999999999999,0.2806,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,random_branch_ensemble_2,0.8196,0.538242786693573,0.846,0.4881531391143799,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0131999999999999,0.0121333333333332,,0.5586,-0.0103999999999999,0.322,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,validation_branch_ensemble_2,0.8332,0.4790781253814697,0.8565,0.4232236328125,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,-0.0004,-0.0014666666666668,,0.5722,0.0032,0.3356,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_weight_mlp2_seed9304,fashion_mnist,mlp2,3,128,none,monomial_weight_mlp2,9304,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8317333333333332,0.8328,0.83,0.0028,hidden2,raw,none,0.6758954326311747,0.699649453163147,0.0832859327620099,-0.728622317314148,observed,0.0,False,0.9722718241315028,1.3836480715111876,0.9722718241315028,0.9722718241315028,0.9722718241315028,1.0,0.9453125,0.9453125,0.1755489592872828,0.80265011923247,"hidden1:0,hidden2:0",0.2013888888888889,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.7782,0.6005195205688476,0.7915,0.5546941909790039,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0545999999999999,0.0535333333333332,,0.5172,-0.0517999999999999,0.2806,0.5718,0.3352,0.3352,0.0,0.2365999999999999,0.5172,0.2806,0.569,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,weight_average,0.334,2.0339654930114746,0.36,2.0160720443725584,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.4996,0.4987333333333334,0.4996,0.0,-0.4992,-0.4655999999999999,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,greedy_soup,0.8332,0.479391248178482,0.863,0.422986686706543,0.863,[2],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0003999999999999,-0.0004666666666666,,0.4992,0.0,0.0336,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,git_rebasin_pairwise_ref0,0.7996,0.6018949442863465,0.8195,0.5561822547912597,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.034,0.0331333333333334,,0.4655999999999999,-0.0336,0.0,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,raw,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,monomial_gauge_ref0_raw,0.8002,0.5789347818374634,0.823,0.5298381042480469,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0333999999999999,0.0325333333333334,,0.4662,-0.033,0.0006,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,0.06952704610154,5.430769754306764,0.9983092429310082,0.3842823197379972,0.2745460725875193,2.6660394495714574,0.1550729709022237,0.7151163121651982,0.0,0.1536458333333333,9.5367431640625e-06,8.763901860220357e-07,0.0
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,c2m3_synchronized,0.7996,0.6018949442863465,0.8195,0.5561822547912597,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.034,0.0331333333333334,,0.4655999999999999,-0.0336,0.0,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,ensemble_upper_bound,0.833,0.4766073351383209,0.86,0.4196427631378174,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0006,-0.0002666666666665,,0.4989999999999999,-0.0002,0.0333999999999999,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,twisted_rank_lift_2,0.8254,0.4964996339321136,0.8525,0.442593032836914,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0081999999999999,0.0073333333333334,,0.4914,-0.0078,0.0258,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,random_branch_ensemble_2,0.829,0.5006640061855316,0.852,0.4508332214355469,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0046,0.0037333333333334,,0.4949999999999999,-0.0042,0.0293999999999999,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,validation_branch_ensemble_2,0.8324,0.477578946352005,0.862,0.4200452613830566,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,0.0011999999999999,0.0003333333333334,,0.4984,-0.0008,0.0328,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_activation_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_activation_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,raw,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.2443721506803465,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.8254,0.4964996339321136,0.8525,0.442593032836914,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0081999999999999,0.0073333333333334,,0.4914,-0.0078,0.0258,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,weight_average,0.334,2.0339654930114746,0.36,2.0160720443725584,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.4996,0.4987333333333334,0.4996,0.0,-0.4992,-0.4655999999999999,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,greedy_soup,0.8332,0.479391248178482,0.863,0.422986686706543,0.863,[2],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0003999999999999,-0.0004666666666666,,0.4992,0.0,0.0336,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,git_rebasin_pairwise_ref0,0.7996,0.6018949442863465,0.8195,0.5561822547912597,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.034,0.0331333333333334,,0.4655999999999999,-0.0336,0.0,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,shrinkage,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,monomial_gauge_ref0_shrinkage,0.805,0.5875052955627441,0.826,0.5410558395385742,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0285999999999999,0.0277333333333333,,0.471,-0.0282,0.0054,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,0.3678794411714423,2.3304012002886467,0.982442601985028,0.186152228015171,0.1392020887269683,1.0,0.0382408410620402,0.7151163121651982,0.0,0.1536458333333333,1.1444091796875e-05,8.66774280439131e-07,0.0
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,c2m3_synchronized,0.7996,0.6018949442863465,0.8195,0.5561822547912597,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.034,0.0331333333333334,,0.4655999999999999,-0.0336,0.0,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,ensemble_upper_bound,0.833,0.4766073351383209,0.86,0.4196427631378174,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0006,-0.0002666666666665,,0.4989999999999999,-0.0002,0.0333999999999999,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,twisted_rank_lift_2,0.8254,0.4964996339321136,0.8525,0.442593032836914,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0081999999999999,0.0073333333333334,,0.4914,-0.0078,0.0258,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2,fashion_mnist_mlp2_N3_W128_none_monomial_shrinkage_mlp2_seed9305,fashion_mnist,mlp2,3,128,none,monomial_shrinkage_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8327333333333334,0.8336,0.8314,0.0021999999999999,hidden2,shrinkage,none,0.2863635222117106,0.2972686290740967,0.6970842909067869,0.0,observed,0.0,False,0.8882919002219934,1.232949145574143,0.8882919002219934,0.8882919002219934,0.8882919002219934,1.0,0.7890625,0.7890625,0.605550627936278,0.6510085889598843,"hidden1:0,hidden2:0",0.2113715277777778,primary_observed_alignment,random_branch_ensemble_2,0.829,0.5006640061855316,0.852,0.4508332214355469,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0046,0.0037333333333334,,0.4949999999999999,-0.0042,0.0293999999999999,0.4996,0.034,0.034,0.0,0.4655999999999999,0.4914,0.0258,0.4992,,,,,,,,,,,,,
