setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,candidate_id,residual_source,data_origin,triangle,i,j,k,group_source,inferred_group_order,coefficient_group,coefficient_modulus,class_status,central_projection_residual,cocycle_residual,h2_exact,h2_size,estimated_period,estimated_index,index_upper_bound,index_status,certified_class,certification_failure,bootstrap_detection_rate,bootstrap_same_class_rate,bootstrap_same_period_rate,bootstrap_coboundary_disagreement_rate,null_false_nontrivial_class_rate,null_false_lift_rate,uses_test_data_for_selection,matrix_dim,centrality_residual,detected_order,detected_phase,phase_angle,best_root_exponent,best_root_search_order,scalar_residual_best,finite_order_residual_best_search_order,finite_order_residual_min,eigenvalue_spread,condition_number,is_nontrivial_root,explained_as_noncentral_holonomy,fixed_point_fraction,permutation_num_cycles,permutation_max_cycle_length,scalar_residual_d2,scalar_residual_d3,scalar_residual_d4,scalar_residual_d5,scalar_residual_d6,scalar_residual_d8,finite_order_residual_d2,finite_order_residual_d3,finite_order_residual_d4,finite_order_residual_d5,finite_order_residual_d6,finite_order_residual_d8
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4229,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4229,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4229:0-1-2:118,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9969435713093294,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9969435713093294,1,1+0j,0.0,0,2,1.357847561400027,1.357847561400027,1.357847561400027,9.759610647971568,1.0,False,False,0.078125,8,28,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4229,fashion_mnist,mlp,3,64,none,monomial_weight,4229,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4229:0-1-2:119,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,234,Z/2Z,2,not_central_or_not_projectable,0.9596345332990055,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9596345332990055,1,1+0j,0.0,0,2,1.1989578808281798,1.1726039399558574,1.1726039399558574,6.275243804606816,1.0,False,False,0.28125,21,26,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1989578808281798,1.1726039399558574,1.1989578808281798,1.1726039399558574,1.1989578808281798,1.1726039399558574,1.1726039399558574
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4200,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4200,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4200:0-1-2:120,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.2747548783981961,1.25,9.27141756547883,1.0,False,False,0.15625,28,43,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.2747548783981961,1.299038105676658,1.25,1.2686114456365274,1.2747548783981961,1.25
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4200,fashion_mnist,mlp,3,128,none,monomial_activation,4200,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4200:0-1-2:121,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9851187666342571,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9851187666342571,1,1+0j,0.0,0,2,1.286953767623375,1.25,1.192424001771182,9.314372991498994,1.0,False,False,0.171875,31,41,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.25,1.2686114456365274,1.25,1.2562344526401112,1.192424001771182,1.1989578808281798
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4201,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4201,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4201:0-1-2:122,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.224744871391589,1.14564392373896,7.700492052763335,1.0,False,False,0.1875,34,33,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.224744871391589,1.2562344526401112,1.1989578808281798,1.2747548783981961,1.2054563451241194,1.14564392373896
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4201,fashion_mnist,mlp,3,128,none,monomial_activation,4201,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4201:0-1-2:123,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9837237428992704,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9837237428992704,1,1+0j,0.0,0,2,1.2808688457449497,1.2054563451241194,1.1792476415070754,7.660447048285879,1.0,False,False,0.1796875,35,40,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2054563451241194,1.2624381172952597,1.1792476415070754,1.2808688457449497,1.1858541225631423,1.1792476415070754
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4202,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4202,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4202:0-1-2:124,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9900629320275555,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9900629320275555,1,1+0j,0.0,0,2,1.3110110602126894,1.286953767623375,1.2686114456365274,21.212424240259775,1.0,False,False,0.140625,22,103,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.286953767623375,1.2930100540985752,1.286953767623375,1.3110110602126894,1.2686114456365274,1.286953767623375
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4202,fashion_mnist,mlp,3,128,none,monomial_activation,4202,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4202:0-1-2:125,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.2624381172952597,1.2119199643540823,13.039578683565585,1.0,False,False,0.15625,28,71,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.2624381172952597,1.2808688457449497,1.2624381172952597,1.299038105676658,1.243734296383275,1.2119199643540823
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4203,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4203,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4203:0-1-2:126,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.224744871391589,1.224744871391589,11.974788330302774,1.0,False,False,0.1875,30,58,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.224744871391589,1.2747548783981961,1.224744871391589,1.2747548783981961,1.224744871391589,1.224744871391589
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4203,fashion_mnist,mlp,3,128,none,monomial_activation,4203,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4203:0-1-2:127,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9702294650461559,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9702294650461559,1,1+0j,0.0,0,2,1.231107225224513,1.2183492931011204,1.1110243021644486,13.022931109925967,1.0,False,False,0.2421875,35,79,1.231107225224513,1.231107225224513,1.231107225224513,1.231107225224513,1.231107225224513,1.231107225224513,1.2183492931011204,1.231107225224513,1.2183492931011204,1.231107225224513,1.2183492931011204,1.1110243021644486
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4204,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4204,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4204:0-1-2:128,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.25,1.1726039399558574,12.670073487045203,1.0,False,False,0.203125,33,75,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.25,1.243734296383275,1.224744871391589,1.1989578808281798,1.231107225224513,1.1726039399558574
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4204,fashion_mnist,mlp,3,128,none,monomial_activation,4204,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4204:0-1-2:129,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,90,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.2374368670764582,1.2183492931011204,16.463007387622042,1.0,False,False,0.15625,28,90,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.2374368670764582,1.2808688457449497,1.2374368670764582,1.2686114456365274,1.2183492931011204,1.2374368670764582
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4205,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4205,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4205:0-1-2:130,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9807410602925474,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9807410602925474,1,1+0j,0.0,0,2,1.2686114456365274,1.231107225224513,1.2119199643540823,9.187467009242194,1.0,False,False,0.1953125,33,51,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.231107225224513,1.25,1.231107225224513,1.2686114456365274,1.2119199643540823,1.231107225224513
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4205,fashion_mnist,mlp,3,128,none,monomial_activation,4205,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4205:0-1-2:131,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9837237428992704,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9837237428992704,1,1+0j,0.0,0,2,1.2808688457449497,1.2808688457449497,1.231107225224513,13.83123837575142,1.0,False,False,0.1796875,27,71,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.231107225224513,1.2808688457449497,1.2808688457449497,1.231107225224513
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4206,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4206,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4206:0-1-2:132,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9948291605063404,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9948291605063404,1,1+0j,0.0,0,2,1.340475661845451,1.3169567191065923,1.299038105676658,16.205399052437848,1.0,False,False,0.1015625,19,70,1.340475661845451,1.340475661845451,1.340475661845451,1.340475661845451,1.340475661845451,1.340475661845451,1.3169567191065923,1.3228756555322954,1.3169567191065923,1.340475661845451,1.299038105676658,1.3169567191065923
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4206,fashion_mnist,mlp,3,128,none,monomial_activation,4206,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4206:0-1-2:133,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9940005580355576,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9940005580355576,1,1+0j,0.0,0,2,1.334634781503914,1.3110110602126894,1.2374368670764582,12.579335015074827,1.0,False,False,0.109375,22,57,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.3110110602126894,1.299038105676658,1.3110110602126894,1.334634781503914,1.2374368670764582,1.3110110602126894
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4207,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4207,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4207:0-1-2:134,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,210,Z/2Z,2,not_central_or_not_projectable,0.9837237428992704,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9837237428992704,1,1+0j,0.0,0,2,1.2808688457449497,1.2562344526401112,1.2183492931011204,12.767191901927456,1.0,False,False,0.1796875,29,70,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2562344526401112,1.2808688457449497,1.2562344526401112,1.2808688457449497,1.2183492931011204,1.2562344526401112
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4207,fashion_mnist,mlp,3,128,none,monomial_activation,4207,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4207:0-1-2:135,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.2119199643540823,1.1858541225631423,9.905609888665914,1.0,False,False,0.1875,34,57,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2119199643540823,1.2562344526401112,1.1858541225631423,1.2747548783981961,1.192424001771182,1.1858541225631423
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4208,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4208,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4208:0-1-2:136,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9837237428992704,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9837237428992704,1,1+0j,0.0,0,2,1.2808688457449497,1.243734296383275,1.2054563451241194,13.48563021227492,1.0,False,False,0.1796875,30,75,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.243734296383275,1.243734296383275,1.243734296383275,1.2808688457449497,1.2054563451241194,1.243734296383275
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4208,fashion_mnist,mlp,3,128,none,monomial_activation,4208,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4208:0-1-2:137,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.25,1.1726039399558574,11.884864324004713,1.0,False,False,0.203125,32,68,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.25,1.243734296383275,1.224744871391589,1.2624381172952597,1.231107225224513,1.1726039399558574
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4209,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4209,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4209:0-1-2:138,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9807410602925474,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9807410602925474,1,1+0j,0.0,0,2,1.2686114456365274,1.2054563451241194,1.165922381636102,9.163467455197793,1.0,False,False,0.1953125,36,55,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2686114456365274,1.2054563451241194,1.231107225224513,1.2054563451241194,1.2374368670764582,1.165922381636102,1.2054563451241194
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4209,fashion_mnist,mlp,3,128,none,monomial_activation,4209,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4209:0-1-2:139,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9774995504314823,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9774995504314823,1,1+0j,0.0,0,2,1.2562344526401112,1.231107225224513,1.2119199643540823,16.413491569897257,1.0,False,False,0.2109375,31,94,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.2562344526401112,1.231107225224513,1.2374368670764582,1.231107225224513,1.2562344526401112,1.2119199643540823,1.231107225224513
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4210,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4210,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4210:0-1-2:140,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2119199643540823,1.159202311936963,6.356926822509037,1.0,False,False,0.203125,37,29,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2119199643540823,1.243734296383275,1.159202311936963,1.2624381172952597,1.192424001771182,1.159202311936963
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4210,fashion_mnist,mlp,3,128,none,monomial_activation,4210,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4210:0-1-2:141,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,168,Z/2Z,2,not_central_or_not_projectable,0.9573102271958396,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9573102271958396,1,1+0j,0.0,0,2,1.192424001771182,1.1524430571616109,1.0897247358851685,8.142516018267969,1.0,False,False,0.2890625,46,56,1.192424001771182,1.192424001771182,1.192424001771182,1.192424001771182,1.192424001771182,1.192424001771182,1.1524430571616109,1.1726039399558574,1.0968705484240153,1.192424001771182,1.0897247358851685,1.0968705484240153
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4211,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4211,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4211:0-1-2:142,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9721462643938925,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9721462643938925,1,1+0j,0.0,0,2,1.2374368670764582,1.159202311936963,1.0458250331675945,6.785672514491315,1.0,False,False,0.234375,42,42,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.159202311936963,1.2374368670764582,1.103970108290981,1.2374368670764582,1.159202311936963,1.0458250331675945
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4211,fashion_mnist,mlp,3,128,none,monomial_activation,4211,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4211:0-1-2:143,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2374368670764582,1.1989578808281798,8.540763237451364,1.0,False,False,0.203125,34,48,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2374368670764582,1.2624381172952597,1.2374368670764582,1.231107225224513,1.1989578808281798,1.2374368670764582
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4212,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4212,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4212:0-1-2:144,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9837237428992704,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9837237428992704,1,1+0j,0.0,0,2,1.2808688457449497,1.2686114456365274,1.2183492931011204,8.288125728760008,1.0,False,False,0.1796875,31,34,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2808688457449497,1.2686114456365274,1.2624381172952597,1.2183492931011204,1.25,1.25,1.2183492931011204
fashion_mnist_mlp_N3_W128_none_monomial_activation,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4212,fashion_mnist,mlp,3,128,none,monomial_activation,4212,fashion_mnist_mlp_N3_W128_none_monomial_activation_seed4212:0-1-2:145,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9911411805811269,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9911411805811269,1,1+0j,0.0,0,2,1.3169567191065923,1.3050383136138188,1.3050383136138188,9.607578027554892,1.0,False,False,0.1328125,24,41,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3169567191065923,1.3050383136138188,1.3169567191065923,1.3050383136138188,1.3169567191065923,1.3050383136138188,1.3050383136138188
fashion_mnist_mlp_N3_W128_input_noise_monomial_activation,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4213,fashion_mnist,mlp,3,128,input_noise,monomial_activation,4213,fashion_mnist_mlp_N3_W128_input_noise_monomial_activation_seed4213:0-1-2:146,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9931098075458473,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,128,0.9931098075458473,1,1+0j,0.0,0,2,1.3287682265918312,1.3050383136138188,1.2686114456365274,11.860882315433669,1.0,False,False,0.1171875,23,44,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3287682265918312,1.3050383136138188,1.3110110602126894,1.3050383136138188,1.2686114456365274,1.286953767623375,1.3050383136138188
