setting_id,true_family,n_models,width,block_size,n_blocks,noise_level,seed,observed_cycle_score,observed_centrality_score,observed_scalar_finite_order_candidate,observed_detected_orders,projected_cycle_score,projected_centrality_score,spectral_connection_residual,optimized_connection_residual,optimized_improvement_over_spectral,max_connection_residual,optimized_iterations,optimized_converged,runtime_seconds,raw_calibrated_threshold,effective_threshold,numerical_floor,calibrated_acceptance_flag,strict_policy_decision,balanced_policy_decision,loose_diagnostic_policy_decision,evidence_label,expected_evidence_label,should_accept_global_gauge,false_accept,false_reject,post_projection_cycle_only_warning,diagnostic_only_no_projective_claim
noisy_global_block_gauge_N3_W4_B4_Z0.03_S0,noisy_global_block_gauge,3,4,4,1,0.03,0,1.731286866343731,0.866787830536631,False,2,9.092060173415003e-16,8.886381305333222e-16,0.57791281233782,0.5779128123378198,2.220446049250313e-16,1.2162011838827824,1,True,0.0037428330397233367,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.03_S0,edge_corrupted_global_gauge,3,4,4,1,0.03,0,1.7288459828892448,0.8692036746394654,False,2,4.340533202489294e-16,4.1961450543926783e-16,0.5689407646233674,0.5689407646233674,0.0,1.2073109779972124,1,True,0.0038352920673787594,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.03_S0,noncentral_block_holonomy,3,4,4,1,0.03,0,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.0037200830411165953,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.03_S0,scalar_block_phase_mu2,3,4,4,1,0.03,0,2.0,0.0,True,2,1.0955654529330493e-15,7.141501029839682e-16,0.7742613671033262,0.6666666668299235,0.10759470027340268,1.0000438254038322,6,True,0.003794959047809243,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.03_S0,fake_projection_trap,3,4,4,1,0.03,0,1.3942370733708134,0.999606479479769,False,1,5.88017217820637e-16,5.444818104190527e-16,0.3576883843347786,0.3576883843347786,0.0,0.5365325765021679,1,True,0.0030191660625860095,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.1_S0,exact_global_block_gauge,3,4,4,1,0.1,0,3.668823362175027e-16,3.1244966586024344e-16,False,1,5.464553637879835e-16,4.993091808051842e-16,5.134706851886949e-16,4.201848726555451e-16,9.328581253314976e-17,6.340177404493825e-16,1,True,0.00430233299266547,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.1_S0,noisy_global_block_gauge,3,4,4,1,0.1,0,1.7214678024377428,0.8763220597760356,False,2,9.74079369060783e-16,9.74079369060783e-16,0.5545218450519123,0.5545218450519123,0.0,1.1932563982387645,1,True,0.003872250090353191,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.1_S0,edge_corrupted_global_gauge,3,4,4,1,0.1,0,1.7288459828892448,0.8692036746394654,False,2,4.340533202489294e-16,4.1961450543926783e-16,0.5689407646233674,0.5689407646233674,0.0,1.2073109779972124,1,True,0.0036700000055134296,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.1_S0,noncentral_block_holonomy,3,4,4,1,0.1,0,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.003603916964493692,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.1_S0,scalar_block_phase_mu2,3,4,4,1,0.1,0,2.0,0.0,True,2,1.0955654529330493e-15,7.141501029839682e-16,0.7742613671033262,0.6666666668299235,0.10759470027340268,1.0000438254038322,6,True,0.003874415997415781,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.1_S0,fake_projection_trap,3,4,4,1,0.1,0,1.3942370733708134,0.999606479479769,False,1,5.88017217820637e-16,5.444818104190527e-16,0.3576883843347786,0.3576883843347786,0.0,0.5365325765021679,1,True,0.0031161248916760087,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.2_S0,exact_global_block_gauge,3,4,4,1,0.2,0,3.668823362175027e-16,3.1244966586024344e-16,False,1,5.464553637879835e-16,4.993091808051842e-16,5.134706851886949e-16,4.201848726555451e-16,9.328581253314976e-17,6.340177404493825e-16,1,True,0.003711374942213297,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.2_S0,noisy_global_block_gauge,3,4,4,1,0.2,0,1.6712907959369014,0.9179887330836162,False,2,5.094377322990833e-16,5.094377322990833e-16,0.5088545715890811,0.508854571589081,1.1102230246251565e-16,1.1508054208190464,1,True,0.0037118339678272605,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.2_S0,edge_corrupted_global_gauge,3,4,4,1,0.2,0,1.7288459828892448,0.8692036746394654,False,2,4.340533202489294e-16,4.1961450543926783e-16,0.5689407646233674,0.5689407646233674,0.0,1.2073109779972124,1,True,0.003919749986380339,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.2_S0,noncentral_block_holonomy,3,4,4,1,0.2,0,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.0038359580794349313,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.2_S0,scalar_block_phase_mu2,3,4,4,1,0.2,0,2.0,0.0,True,2,1.0955654529330493e-15,7.141501029839682e-16,0.7742613671033262,0.6666666668299235,0.10759470027340268,1.0000438254038322,6,True,0.0037625000113621354,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.2_S0,fake_projection_trap,3,4,4,1,0.2,0,1.3942370733708134,0.999606479479769,False,1,5.88017217820637e-16,5.444818104190527e-16,0.3576883843347786,0.3576883843347786,0.0,0.5365325765021679,1,True,0.0030217909952625632,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.4_S0,exact_global_block_gauge,3,4,4,1,0.4,0,3.668823362175027e-16,3.1244966586024344e-16,False,1,5.464553637879835e-16,4.993091808051842e-16,5.134706851886949e-16,4.201848726555451e-16,9.328581253314976e-17,6.340177404493825e-16,1,True,0.00387916702311486,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.4_S0,noisy_global_block_gauge,3,4,4,1,0.4,0,1.2397023415957247,0.9728184692427275,False,1,7.844625444839046e-16,7.805245081841587e-16,0.3428335378816067,0.33984392474247366,0.0029896131391330405,1.0387287407004837,8,True,0.0037401249865069985,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.4_S0,edge_corrupted_global_gauge,3,4,4,1,0.4,0,1.7226555227704972,0.8751946042491004,False,2,6.438282823148585e-16,5.620562640482487e-16,0.5563813998627988,0.5563813998627988,0.0,1.195052420247113,1,True,0.0037482079351320863,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.4_S0,noncentral_block_holonomy,3,4,4,1,0.4,0,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.0036443750141188502,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.4_S0,scalar_block_phase_mu2,3,4,4,1,0.4,0,2.0,0.0,True,2,1.0955654529330493e-15,7.141501029839682e-16,0.7742613671033262,0.6666666668299235,0.10759470027340268,1.0000438254038322,6,True,0.004097374971024692,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.4_S0,fake_projection_trap,3,4,4,1,0.4,0,1.3942370733708134,0.999606479479769,False,1,5.88017217820637e-16,5.444818104190527e-16,0.3576883843347786,0.3576883843347786,0.0,0.5365325765021679,1,True,0.003078000037930906,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.8_S0,exact_global_block_gauge,3,4,4,1,0.8,0,3.668823362175027e-16,3.1244966586024344e-16,False,1,5.464553637879835e-16,4.993091808051842e-16,5.134706851886949e-16,4.201848726555451e-16,9.328581253314976e-17,6.340177404493825e-16,1,True,0.003765542060136795,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.8_S0,noisy_global_block_gauge,3,4,4,1,0.8,0,1.3102521516253411,0.9899211457750934,False,1,6.496798732433989e-16,6.496798732433989e-16,0.3654677058137638,0.36541951574816384,4.819006559997341e-05,1.0444171333920105,8,True,0.003259874996729195,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.8_S0,edge_corrupted_global_gauge,3,4,4,1,0.8,0,1.7094168988205725,0.887372565173267,False,2,1.3625376844574334e-15,1.3625376844574334e-15,0.5395608601240736,0.5395608601240734,1.1102230246251565e-16,1.1789913352399786,1,True,0.003828124958090484,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.8_S0,noncentral_block_holonomy,3,4,4,1,0.8,0,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.0037365000462159514,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.8_S0,scalar_block_phase_mu2,3,4,4,1,0.8,0,2.0,0.0,True,2,1.0955654529330493e-15,7.141501029839682e-16,0.7742613671033262,0.6666666668299235,0.10759470027340268,1.0000438254038322,6,True,0.004036666941829026,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.8_S0,fake_projection_trap,3,4,4,1,0.8,0,1.3942370733708134,0.999606479479769,False,1,5.88017217820637e-16,5.444818104190527e-16,0.3576883843347786,0.3576883843347786,0.0,0.5365325765021679,1,True,0.003047166974283755,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W8_B2_Z0.0_S0,exact_global_block_gauge,3,8,2,4,0.0,0,4.0382036962014376e-16,4.1880406225850747e-16,False,1,3.948052831400034e-16,3.948052831400034e-16,3.2959191265740235e-16,2.6588366109943956e-16,6.370825155796279e-17,7.087189354717363e-16,1,True,0.01247724995482713,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W8_B2_Z0.0_S0,noisy_global_block_gauge,3,8,2,4,0.0,0,4.0382036962014376e-16,4.1880406225850747e-16,False,1,3.948052831400034e-16,3.948052831400034e-16,3.2959191265740235e-16,2.6588366109943956e-16,6.370825155796279e-17,7.087189354717363e-16,1,True,0.012270999955944717,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
edge_corrupted_global_gauge_N3_W8_B2_Z0.0_S0,edge_corrupted_global_gauge,3,8,2,4,0.0,0,1.414213562373095,1.0,False,,3.9098212995931174e-16,3.9098212995931174e-16,0.3142696805273547,0.3142696805273546,1.1102230246251565e-16,1.4142135623730954,1,True,0.010866457945667207,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W8_B2_Z0.0_S0,noncentral_block_holonomy,3,8,2,4,0.0,0,1.414213562373095,1.0,False,,1.7135328579437533e-16,1.7135328579437533e-16,0.3142696805273548,0.3142696805273546,2.220446049250313e-16,1.414213562373095,1,True,0.009029290988110006,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W8_B2_Z0.0_S0,scalar_block_phase_mu2,3,8,2,4,0.0,0,2.0,0.0,True,2,4.98494626757577e-16,2.264545574743928e-16,0.6696354347929158,0.5078522624318846,0.16178317236103112,1.9760921937120446,6,True,0.014159041922539473,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W8_B2_Z0.0_S0,fake_projection_trap,3,8,2,4,0.0,0,1.1587139708013467,0.9444375300968341,False,1,4.429759710707349e-16,4.1421710208283767e-16,0.25991240918888514,0.2595619798926339,0.0003504292962512312,1.414213562373095,5,True,0.009771791053935885,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
learned_noncontiguous_block_positive_control_N3_W8_B2_Z0.0_S0,learned_noncontiguous_block_positive_control,3,8,2,4,0.0,0,4.0382036962014376e-16,4.0382036962014376e-16,False,1,3.948052831400033e-16,3.948052831400033e-16,3.2959191265740235e-16,2.6588366109943956e-16,6.370825155796279e-17,7.087189354717363e-16,1,True,0.012684665969572961,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
exact_global_block_gauge_N3_W8_B2_Z0.01_S0,exact_global_block_gauge,3,8,2,4,0.01,0,4.0382036962014376e-16,4.1880406225850747e-16,False,1,3.948052831400034e-16,3.948052831400034e-16,3.2959191265740235e-16,2.6588366109943956e-16,6.370825155796279e-17,7.087189354717363e-16,1,True,0.012246666941791773,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W8_B2_Z0.01_S0,noisy_global_block_gauge,3,8,2,4,0.01,0,1.414213562373095,1.0,False,,5.589689017231688e-16,5.008158093283539e-16,0.3142696805273547,0.3142696805273546,1.1102230246251565e-16,1.414213562373095,1,True,0.008297000080347061,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W8_B2_Z0.01_S0,edge_corrupted_global_gauge,3,8,2,4,0.01,0,1.414213562373095,1.0,False,,3.9098212995931174e-16,3.9098212995931174e-16,0.3142696805273547,0.3142696805273546,1.1102230246251565e-16,1.4142135623730954,1,True,0.010964834014885128,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W8_B2_Z0.01_S0,noncentral_block_holonomy,3,8,2,4,0.01,0,1.414213562373095,1.0,False,,1.7135328579437533e-16,1.7135328579437533e-16,0.3142696805273548,0.3142696805273546,2.220446049250313e-16,1.414213562373095,1,True,0.008741333964280784,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W8_B2_Z0.01_S0,scalar_block_phase_mu2,3,8,2,4,0.01,0,2.0,0.0,True,2,4.98494626757577e-16,2.264545574743928e-16,0.6696354347929158,0.5078522624318846,0.16178317236103112,1.9760921937120446,6,True,0.014211165951564908,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W8_B2_Z0.01_S0,fake_projection_trap,3,8,2,4,0.01,0,1.1587139708013467,0.9444375300968341,False,1,4.429759710707349e-16,4.1421710208283767e-16,0.25991240918888514,0.2595619798926339,0.0003504292962512312,1.414213562373095,5,True,0.009959292015992105,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
