seed,dataset,architecture,n_models,width,defect_family,inconsistency_level,level_order,n_planted_swaps,corrupted_edge,base_accuracy,base_loss,copy_accuracy_std,max_logit_disagreement,true_cycle_score,planted_cycle_score,sync_disagreement,baseline,loss,accuracy,merge_degradation,uses_planted_alignment,is_single_model,capacity_matched_to_weight_average,method_note
1208,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.33071891388307384,0.0546875,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.33071891388307384,0.0546875,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,git_rebasin_pairwise,0.5545474433898926,0.858,0.0,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,c2m3_cycle_consistent,0.5545474433898926,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,twisted_rank_lift_2,0.5545474395751954,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,git_rebasin_pairwise,0.5715111846923828,0.855,0.0030000000000000027,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,c2m3_cycle_consistent,0.5545474395751954,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,twisted_rank_lift_2,0.5545474433898926,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,git_rebasin_pairwise,0.6523289489746094,0.838,0.020000000000000018,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,c2m3_cycle_consistent,0.5545474395751954,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,twisted_rank_lift_2,0.5545474395751954,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,git_rebasin_pairwise,0.8011657791137695,0.792,0.06599999999999995,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,c2m3_cycle_consistent,0.5545474395751954,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,twisted_rank_lift_2,0.5545474395751954,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,git_rebasin_pairwise,0.5545474433898926,0.858,0.0,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,c2m3_cycle_consistent,0.5545474433898926,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,twisted_rank_lift_2,0.5545474395751954,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.0,0.0,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.15309310892394862,0.01171875,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.15309310892394862,0.01171875,git_rebasin_pairwise,0.5732205619812012,0.867,-0.009000000000000008,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.15309310892394862,0.01171875,c2m3_cycle_consistent,0.5545474395751954,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.15309310892394862,0.01171875,twisted_rank_lift_2,0.5545474433898926,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.15309310892394862,0.01171875,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.15309310892394862,0.01171875,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,git_rebasin_pairwise,0.6783332443237304,0.83,0.028000000000000025,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,c2m3_cycle_consistent,0.5545474395751954,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,twisted_rank_lift_2,0.5545474395751954,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1209,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.385275875185561,0.07421875,weight_average,1.451131820678711,0.695,0.16300000000000003,False,True,True,"single model, no alignment observations"
1209,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.385275875185561,0.07421875,git_rebasin_pairwise,0.695090072631836,0.848,0.010000000000000009,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.385275875185561,0.07421875,c2m3_cycle_consistent,0.5545474395751954,0.858,0.0,True,True,True,"single model, synchronized pairwise maps"
1209,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.385275875185561,0.07421875,twisted_rank_lift_2,0.5545474395751954,0.858,0.0,True,False,False,branch ensemble / extra capacity
1209,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.385275875185561,0.07421875,ensemble_upper_bound,0.5545474281311035,0.858,0.0,False,False,False,ensemble of equivalent copies
1209,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.858,0.554547435760498,0.0,1.9073486328125e-06,0.0,0.385275875185561,0.07421875,oracle_true_alignment,0.5545474433898926,0.858,0.0,False,True,True,"single model, uses uncorrupted true alignments"
