setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,pairwise_alignment_residual_json,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,preregistration_role,setting_description,large_field_shard,large_field_row
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4013,fashion_mnist,mlp2,3,128,none,weight,4013,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8323999999999999,0.8348,0.831,0.0038000000000000256,hidden2,,none,0.6548678874969482,0.6772990822792053,0.09760405635339946,-0.7712499499320984,"[{""assigned_similarity_mean"":0.13791559877063264,""assigned_similarity_min"":-0.7712499499320984,""pair"":""0-1"",""residual"":0.627804160118103},{""assigned_similarity_mean"":0.08897179531049915,""assigned_similarity_min"":-0.7693200707435608,""pair"":""0-2"",""residual"":0.6595004200935364},{""assigned_similarity_mean"":0.06592477497906657,""assigned_similarity_min"":-0.6517205834388733,""pair"":""1-2"",""residual"":0.6772990822792053}]",observed,0.0,permutation,0-1-2,0,1,2,126,0.984375,0.9921567416492215,0.9921567416492215,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,28
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4014,fashion_mnist,mlp2,3,128,none,activation,4014,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8307333333333334,0.8334,0.8282,0.005199999999999982,hidden2,,none,0.2950639029343923,0.3036439120769501,0.7154708643890141,0.0,"[{""assigned_similarity_mean"":0.7093418917502277,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2828041911125183},{""assigned_similarity_mean"":0.7054913060273975,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2987436056137085},{""assigned_similarity_mean"":0.7315793953894172,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.3036439120769501}]",observed,0.0,permutation,0-1-2,0,1,2,103,0.8046875,0.8970437559004577,0.8970437559004577,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,29
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4014,fashion_mnist,mlp2,3,128,none,weight,4014,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8307333333333334,0.8334,0.8282,0.005199999999999982,hidden2,,none,0.665688673655192,0.692439615726471,0.09596115705365567,-0.6786578893661499,"[{""assigned_similarity_mean"":0.09605080866276694,""assigned_similarity_min"":-0.6474418044090271,""pair"":""0-1"",""residual"":0.6494603753089905},{""assigned_similarity_mean"":0.05305859711006633,""assigned_similarity_min"":-0.675582766532898,""pair"":""0-2"",""residual"":0.692439615726471},{""assigned_similarity_mean"":0.13877406538813375,""assigned_similarity_min"":-0.6786578893661499,""pair"":""1-2"",""residual"":0.6551660299301147}]",observed,0.0,permutation,0-1-2,0,1,2,124,0.96875,0.9842509842514764,0.9842509842514764,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,30
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4015,fashion_mnist,mlp2,3,128,none,activation,4015,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318666666666665,0.8328,0.8308,0.0020000000000000018,hidden2,,none,0.2884788513183594,0.29142671823501587,0.691958270734176,0.0,"[{""assigned_similarity_mean"":0.6772773610427976,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28342312574386597},{""assigned_similarity_mean"":0.695212549995631,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29142671823501587},{""assigned_similarity_mean"":0.7033849011640996,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2905867099761963}]",observed,0.0,permutation,0-1-2,0,1,2,101,0.7890625,0.8882919002219934,0.8882919002219934,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,31
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4015,fashion_mnist,mlp2,3,128,none,weight,4015,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8318666666666665,0.8328,0.8308,0.0020000000000000018,hidden2,,none,0.6609949072202047,0.6860653162002563,0.09257690921572248,-0.7408039569854736,"[{""assigned_similarity_mean"":0.10831132309976965,""assigned_similarity_min"":-0.6945856809616089,""pair"":""0-1"",""residual"":0.6379685997962952},{""assigned_similarity_mean"":0.1001832569418184,""assigned_similarity_min"":-0.7408039569854736,""pair"":""0-2"",""residual"":0.6589508056640625},{""assigned_similarity_mean"":0.06923614760557939,""assigned_similarity_min"":-0.713050901889801,""pair"":""1-2"",""residual"":0.6860653162002563}]",observed,0.0,permutation,0-1-2,0,1,2,125,0.9765625,0.9882117688026185,0.9882117688026185,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,32
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4016,fashion_mnist,mlp2,3,128,none,activation,4016,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8321333333333333,0.8336,0.8304,0.0031999999999999806,hidden2,,none,0.2913910547892253,0.29851025342941284,0.7016020449033628,0.0,"[{""assigned_similarity_mean"":0.7291795110795647,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2890658974647522},{""assigned_similarity_mean"":0.6828441978432238,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29851025342941284},{""assigned_similarity_mean"":0.6927824257872999,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28659701347351074}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,33
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4016,fashion_mnist,mlp2,3,128,none,weight,4016,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8321333333333333,0.8336,0.8304,0.0031999999999999806,hidden2,,none,0.6324800848960876,0.6415941119194031,0.1417501169047076,-0.6681145429611206,"[{""assigned_similarity_mean"":0.12152983373380266,""assigned_similarity_min"":-0.6609178781509399,""pair"":""0-1"",""residual"":0.6415941119194031},{""assigned_similarity_mean"":0.14489834698724735,""assigned_similarity_min"":-0.5739786624908447,""pair"":""0-2"",""residual"":0.6253644227981567},{""assigned_similarity_mean"":0.15882216999307275,""assigned_similarity_min"":-0.6681145429611206,""pair"":""1-2"",""residual"":0.6304817199707031}]",observed,0.0,permutation,0-1-2,0,1,2,127,0.9921875,0.9960860906568267,0.9960860906568267,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,34
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4017,fashion_mnist,mlp2,3,128,none,activation,4017,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8308,0.8308,0.8308,0.0,hidden2,,none,0.2858090301354726,0.2904457747936249,0.7107426837707559,0.0,"[{""assigned_similarity_mean"":0.7048308597877622,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.27867475152015686},{""assigned_similarity_mean"":0.7082736887969077,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2904457747936249},{""assigned_similarity_mean"":0.719123502727598,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2883065640926361}]",observed,0.0,permutation,0-1-2,0,1,2,113,0.8828125,0.9395810236483068,0.9395810236483068,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,35
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4017,fashion_mnist,mlp2,3,128,none,weight,4017,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8308,0.8308,0.8308,0.0,hidden2,,none,0.669115682442983,0.6929044723510742,0.06979630280208464,-0.7567442655563354,"[{""assigned_similarity_mean"":0.05972163872138481,""assigned_similarity_min"":-0.7460975050926208,""pair"":""0-1"",""residual"":0.6929044723510742},{""assigned_similarity_mean"":0.08278231907388545,""assigned_similarity_min"":-0.7567442655563354,""pair"":""0-2"",""residual"":0.6467982530593872},{""assigned_similarity_mean"":0.06688495061098365,""assigned_similarity_min"":-0.7430623769760132,""pair"":""1-2"",""residual"":0.6676443219184875}]",observed,0.0,permutation,0-1-2,0,1,2,127,0.9921875,0.9960860906568267,0.9960860906568267,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,36
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4018,fashion_mnist,mlp2,3,128,none,activation,4018,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8335333333333333,0.8338,0.8332,0.0005999999999999339,hidden2,,none,0.28990023334821063,0.2955874800682068,0.6851111854969835,0.0,"[{""assigned_similarity_mean"":0.6828346501570195,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28921592235565186},{""assigned_similarity_mean"":0.6840150649659336,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2848972976207733},{""assigned_similarity_mean"":0.6884838413679972,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2955874800682068}]",observed,0.0,permutation,0-1-2,0,1,2,114,0.890625,0.9437293044088437,0.9437293044088437,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,37
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4018,fashion_mnist,mlp2,3,128,none,weight,4018,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8335333333333333,0.8338,0.8332,0.0005999999999999339,hidden2,,none,0.6616325974464417,0.6729782819747925,0.10914881092488334,-0.7165927886962891,"[{""assigned_similarity_mean"":0.12572075826892615,""assigned_similarity_min"":-0.7165927886962891,""pair"":""0-1"",""residual"":0.6434407830238342},{""assigned_similarity_mean"":0.11182886538699677,""assigned_similarity_min"":-0.7048851847648621,""pair"":""0-2"",""residual"":0.6729782819747925},{""assigned_similarity_mean"":0.0898968091187271,""assigned_similarity_min"":-0.6370866894721985,""pair"":""1-2"",""residual"":0.6684787273406982}]",observed,0.0,permutation,0-1-2,0,1,2,123,0.9609375,0.9802741963348827,0.9802741963348827,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,38
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4019,fashion_mnist,mlp2,3,128,none,activation,4019,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8312,0.8326,0.8296,0.0030000000000000027,hidden2,,none,0.2938176194826762,0.30658355355262756,0.6717561671345417,0.0,"[{""assigned_similarity_mean"":0.6410710962081794,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.30658355355262756},{""assigned_similarity_mean"":0.6602545088535408,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2956790626049042},{""assigned_similarity_mean"":0.713942896341905,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2791902422904968}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9100137361600648,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,39
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4019,fashion_mnist,mlp2,3,128,none,weight,4019,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8312,0.8326,0.8296,0.0030000000000000027,hidden2,,none,0.6617340246836344,0.6785241365432739,0.10798306221234573,-0.7767220139503479,"[{""assigned_similarity_mean"":0.12419042401597835,""assigned_similarity_min"":-0.7767220139503479,""pair"":""0-1"",""residual"":0.6585952639579773},{""assigned_similarity_mean"":0.12993773213020177,""assigned_similarity_min"":-0.7755449414253235,""pair"":""0-2"",""residual"":0.6480826735496521},{""assigned_similarity_mean"":0.06982103049085708,""assigned_similarity_min"":-0.6502980589866638,""pair"":""1-2"",""residual"":0.6785241365432739}]",observed,0.0,permutation,0-1-2,0,1,2,125,0.9765625,0.9882117688026185,0.9882117688026185,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,40
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4020,fashion_mnist,mlp2,3,128,none,activation,4020,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8325999999999999,0.8352,0.8298,0.005400000000000071,hidden2,,none,0.28504933913548786,0.2951684296131134,0.7035876520118715,0.0,"[{""assigned_similarity_mean"":0.694935543644533,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2951684296131134},{""assigned_similarity_mean"":0.699519244255498,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.27558431029319763},{""assigned_similarity_mean"":0.7163081681355834,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2843952775001526}]",observed,0.0,permutation,0-1-2,0,1,2,108,0.84375,0.9185586535436918,0.9185586535436918,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,41
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4020,fashion_mnist,mlp2,3,128,none,weight,4020,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8325999999999999,0.8352,0.8298,0.005400000000000071,hidden2,,none,0.6508554418881735,0.6662531495094299,0.13566289435887788,-0.7069226503372192,"[{""assigned_similarity_mean"":0.12529605218514916,""assigned_similarity_min"":-0.6580045819282532,""pair"":""0-1"",""residual"":0.6493589282035828},{""assigned_similarity_mean"":0.1643706026043219,""assigned_similarity_min"":-0.7069226503372192,""pair"":""0-2"",""residual"":0.6369542479515076},{""assigned_similarity_mean"":0.11732202828716254,""assigned_similarity_min"":-0.6927263736724854,""pair"":""1-2"",""residual"":0.6662531495094299}]",observed,0.0,permutation,0-1-2,0,1,2,125,0.9765625,0.9882117688026185,0.9882117688026185,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,42
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4021,fashion_mnist,mlp2,3,128,none,activation,4021,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8324666666666666,0.8338,0.831,0.0028000000000000247,hidden2,,none,0.2932029366493225,0.29506224393844604,0.6893561161414254,0.0,"[{""assigned_similarity_mean"":0.667097073601326,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.29506224393844604},{""assigned_similarity_mean"":0.6636628746055067,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.291035920381546},{""assigned_similarity_mean"":0.7373084002174437,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29351064562797546}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9100137361600648,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,43
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4021,fashion_mnist,mlp2,3,128,none,weight,4021,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8324666666666666,0.8338,0.831,0.0028000000000000247,hidden2,,none,0.6550767421722412,0.6588348150253296,0.08999603825820184,-0.7170418500900269,"[{""assigned_similarity_mean"":0.03882753128709737,""assigned_similarity_min"":-0.7170418500900269,""pair"":""0-1"",""residual"":0.6565393805503845},{""assigned_similarity_mean"":0.10903835776844062,""assigned_similarity_min"":-0.6619927287101746,""pair"":""0-2"",""residual"":0.6498560309410095},{""assigned_similarity_mean"":0.1221222257190675,""assigned_similarity_min"":-0.706196665763855,""pair"":""1-2"",""residual"":0.6588348150253296}]",observed,0.0,permutation,0-1-2,0,1,2,125,0.9765625,0.9882117688026185,0.9882117688026185,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,44
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4022,fashion_mnist,mlp2,3,128,none,activation,4022,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8324666666666666,0.835,0.8278,0.007199999999999984,hidden2,,none,0.2909991244475047,0.2974783778190613,0.6773451388192674,0.0,"[{""assigned_similarity_mean"":0.6801901625003666,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.29552900791168213},{""assigned_similarity_mean"":0.6615768882911652,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2974783778190613},{""assigned_similarity_mean"":0.6902683656662703,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.27998998761177063}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9100137361600648,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,45
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4022,fashion_mnist,mlp2,3,128,none,weight,4022,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8324666666666666,0.835,0.8278,0.007199999999999984,hidden2,,none,0.6651817957560221,0.6834163069725037,0.08457893128009648,-0.7411603331565857,"[{""assigned_similarity_mean"":0.05355135070749384,""assigned_similarity_min"":-0.735616147518158,""pair"":""0-1"",""residual"":0.6834163069725037},{""assigned_similarity_mean"":0.11460342675127322,""assigned_similarity_min"":-0.6864181160926819,""pair"":""0-2"",""residual"":0.6604604125022888},{""assigned_similarity_mean"":0.08558201638152241,""assigned_similarity_min"":-0.7411603331565857,""pair"":""1-2"",""residual"":0.6516686677932739}]",observed,0.0,permutation,0-1-2,0,1,2,127,0.9921875,0.9960860906568267,0.9960860906568267,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,46
