summary_type,scope,dataset,task_preset,architecture,width,n_tasks,n_runs,n_unique_seeds,mean_sign_conflict_fraction,mean_active_fraction,mean_pairwise_task_vector_cosine,mean_min_pairwise_task_vector_cosine,mean_delta_norm,mean_pairwise_delta_distance,mean_greedy_soup_accepted_count,mean_task_arithmetic_selected_scale,mean_ties_selected_density,mean_ties_selected_scale,mean_dare_selected_drop_rate,mean_dare_selected_scale,mean_triangle_cycle_score,mean_sync_disagreement,delta_norm_availability_fraction,mean_task_arithmetic_delta_vs_greedy,task_arithmetic_delta_vs_greedy_ci_low,task_arithmetic_delta_vs_greedy_ci_high,mean_ties_delta_vs_greedy,ties_delta_vs_greedy_ci_low,ties_delta_vs_greedy_ci_high,mean_dare_delta_vs_greedy,dare_delta_vs_greedy_ci_low,dare_delta_vs_greedy_ci_high,mean_best_generated_delta_vs_greedy,best_generated_delta_vs_greedy_ci_low,best_generated_delta_vs_greedy_ci_high,mean_best_generated_worst_task_delta_vs_greedy,best_generated_worst_task_delta_vs_greedy_ci_low,best_generated_worst_task_delta_vs_greedy_ci_high,best_generated_candidate_family_mode,best_generated_candidate_family_mode_count,candidate_family,win_count,win_fraction,claim_boundary,target,predictor,predictor_role,n_rows,predictor_unique_values,target_unique_values,pearson,spearman,triangle_cycle_unique_values,sync_disagreement_unique_values,claim_decision
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,20.0,0.12829439452852523,0.1518796992481203,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,20.0,0.08728064704850468,-0.03308270676691729,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,0.030388698605655032,-0.030075187969924807,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,-0.04025471965036819,-0.006015037593984962,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,20.0,0.2767263673172695,0.3609022556390977,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,20.0,0.17153627447245884,0.08120300751879699,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,20.0,0.44923345295759026,0.35639097744360904,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,20.0,0.34383192642172755,0.2541353383458646,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,20.0,0.30908759157879684,0.22406015037593985,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,20.0,0.23413520293465004,0.14436090225563908,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,20.0,0.29577339870392977,0.3699248120300751,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,3.0,20.0,-0.38835868527787454,-0.5145225661763166,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,3.0,20.0,0.04046932799094196,0.011340679044359665,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,2.0,20.0,-0.1425994086126445,-0.09011271137791659,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,20.0,0.09928649009445704,0.02004108626016174,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,20.0,0.08517162454513415,0.048120300751879695,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,20.0,0.05325916881428849,-0.015037593984962403,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,0.10525625511277603,0.10676691729323308,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,-0.06268876154993419,-0.004511278195488721,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,20.0,0.34116035139580275,0.4781954887218045,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,20.0,0.23409352526408694,0.21804511278195485,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,20.0,0.45580248461097417,0.3924812030075188,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,20.0,0.30465931193232915,0.18496240601503755,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,20.0,0.26292984943895426,0.14736842105263157,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,20.0,0.31093300059761964,0.2827067669172932,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,20.0,0.33218348898736616,0.44060150375939844,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,3.0,20.0,-0.4041619771031974,-0.5145225661763166,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,3.0,20.0,0.029022880779727547,0.011340679044359665,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,2.0,20.0,-0.14418396810301817,-0.07008766440504624,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,20.0,0.10409493766116,0.07375119743739521,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,20.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,17.0,-0.01848917393598481,-0.29152594069073234,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,17.0,0.07557077567379529,-0.03088517717912152,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,17.0,0.16221814595517894,0.22749569531938288,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,17.0,0.014859349190734799,0.08512256149367636,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,17.0,0.16741850515810083,0.18455776607036029,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,17.0,0.07658638836493015,0.16647863796550869,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,17.0,0.31755187651783157,0.3111116628043216,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,17.0,0.25893946323947997,0.19435062712715492,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,17.0,0.23715364073219644,0.14011324281260004,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,17.0,0.22276782426336542,0.25536768448102914,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,17.0,0.1250377750706313,0.27344681258588077,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,3.0,17.0,0.21195437623572236,0.28139823117373236,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,3.0,17.0,-0.05122350824061786,-0.0332121648722381,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,2.0,17.0,-0.04679825913713935,0.09028257526359346,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,17.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,17.0,0.06839724421809587,0.11204006125739235,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,1.0,17.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,17.0,,,,,
association,fixed_setting,fashion_mnist,fashion_class_subsets,mlp2,128,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,17.0,,,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,20.0,-0.1045576430128178,-0.0706766917293233,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,20.0,-0.28769165630085514,-0.2646616541353383,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,0.1176742678647076,0.06165413533834586,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,20.0,0.009126173138282886,-0.010526315789473682,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,20.0,-0.45960427965721434,-0.4481203007518797,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,20.0,-0.3361753145988069,-0.4195488721804511,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,20.0,-0.4133685883653099,-0.41654135338345866,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,20.0,-0.024025643082298553,0.04962406015037594,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,20.0,-0.005089770610967155,0.05413533834586466,,,
association,fixed_setting,mnist,mnist_digit_subsets,mlp2,64,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,20.0,-0.19796836609704427,-0.2601503759398496,,,
