residual_source,relation_set_id,aggregation_level,setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,relation_count,unique_triangle_count,unique_holonomy_count,observed_holonomy_order_lcm,v2_observed_order,v3_observed_order,primary_source,group_closure_status,group_order_if_exact,group_exponent_if_exact,v2_group_order_if_exact,v3_group_order_if_exact,v2_group_exponent_if_exact,v3_group_exponent_if_exact,noncentral_holonomy_score,relation_count_status,controlled_true_q
real,run::fashion_mnist_mlp_N4_W64_none_monomial_activation_seed4229,run_id,fashion_mnist_mlp_N4_W64_none_monomial_activation,fashion_mnist,mlp,4,64,none,monomial_activation,4229,4,4,4,24480,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9831116824224905,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4200,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4200,4,4,4,110880,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851321105640467,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4200,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4200,4,4,4,113273160,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9855774192613034,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4201,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4201,4,4,4,34529040,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.990795703683232,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4201,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4201,4,4,4,16576560,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9787650877697983,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4202,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4202,4,4,4,5969040,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.988744562473197,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4202,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4202,4,4,4,32760,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9755610781170125,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4203,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4203,4,4,4,2125872,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.979429434601157,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4203,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4203,4,4,4,166320,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9827843092881303,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4204,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4204,4,4,4,360360,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982728323045289,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4204,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4204,4,4,4,347820,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9703695657548648,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4205,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4205,4,4,4,14316120,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.978431100125842,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4205,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4205,4,4,4,1279080,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.983434002462052,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4206,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4206,4,4,4,142800,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9814484628135554,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4206,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4206,4,4,4,23760,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.983691684739057,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4207,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4207,4,4,4,64260,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9855774192613034,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4207,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4207,4,4,4,3423420,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9863670929783773,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4208,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4208,4,4,4,4083058980,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9887639949102446,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4208,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4208,4,4,4,177657480,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9866228137323414,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4209,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4209,4,4,4,222189660,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9834351769741376,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4209,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4209,4,4,4,803880,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9855329885565174,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4210,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4210,4,4,4,15120,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9866872198411227,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4210,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4210,4,4,4,75600,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9828062440398981,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4211,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4211,4,4,4,5959800,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9899958002128715,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4211,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4211,4,4,4,18475380,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9799315465103994,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4212,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4212,4,4,4,359100,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9919695939584893,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4212,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4212,4,4,4,1101240,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851420417306321,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4213,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4213,4,4,4,50400,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9856544503123772,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4213,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4213,4,4,4,2784600,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9870618114149463,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4214,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4214,4,4,4,136053720,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9856412670349817,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4214,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4214,4,4,4,1691485488,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9892420646061831,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4215,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4215,4,4,4,2561832,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9829215938803071,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4215,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4215,4,4,4,38427480,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9833068096888549,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4216,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4216,4,4,4,1900080,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9824045812117406,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4216,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4216,4,4,4,312480,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9867490545008466,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4217,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4217,4,4,4,116396280,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9846700438103766,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4217,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4217,4,4,4,420817320,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9842848280018288,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4218,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4218,4,4,4,238680,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9884669773544426,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4218,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4218,4,4,4,4984560,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.98102970245491,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4219,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4219,4,4,4,873415620,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9904562053794076,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4219,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4219,4,4,4,311220,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9831167211466714,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4220,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4220,4,4,4,6099600,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9855763581520409,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4220,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4220,4,4,4,34320,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9781727447080585,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4221,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4221,4,4,4,112326480,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9939384069624903,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4221,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4221,4,4,4,531300,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9885752558329068,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4222,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4222,4,4,4,758754360,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9883823074860825,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4222,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4222,4,4,4,4564560,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774018536482765,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4223,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4223,4,4,4,15823080,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9922056081770985,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4223,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4223,4,4,4,1212120,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9925818924053224,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4224,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4224,4,4,4,1029600,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9869406533828252,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4224,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4224,4,4,4,1372879200,5,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.985779844390196,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4225,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4225,4,4,4,20766240,5,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9892882940063475,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4225,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4225,4,4,4,9849840,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9818182330373377,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4226,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4226,4,4,4,17264520,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9857046120345007,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4226,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4226,4,4,4,2273040,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.986310935612899,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4227,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4227,4,4,4,2356200,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.986469470303242,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4227,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4227,4,4,4,10838520,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9820727276883028,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4228,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4228,4,4,4,25761120,5,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9850663034425959,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4228,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4228,4,4,4,214234020,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9840223099842274,sufficient,
real,run::fashion_mnist_mlp_N4_W64_input_noise_monomial_weight_seed4229,run_id,fashion_mnist_mlp_N4_W64_input_noise_monomial_weight,fashion_mnist,mlp,4,64,input_noise,monomial_weight,4229,4,4,4,19028100,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9868144126143199,sufficient,
real,run::fashion_mnist_mlp_N4_W64_none_monomial_weight_seed4229,run_id,fashion_mnist_mlp_N4_W64_none_monomial_weight,fashion_mnist,mlp,4,64,none,monomial_weight,4229,4,4,4,154440,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9861452870033506,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_activation_seed4200,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_activation,fashion_mnist,mlp,4,128,input_noise,monomial_activation,4200,4,4,4,1580040,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9871461159194006,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_activation_seed4200,run_id,fashion_mnist_mlp_N4_W128_none_monomial_activation,fashion_mnist,mlp,4,128,none,monomial_activation,4200,4,4,4,2125200,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.979110225523319,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_activation_seed4201,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_activation,fashion_mnist,mlp,4,128,input_noise,monomial_activation,4201,4,4,4,163027620,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9806280479941545,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_activation_seed4201,run_id,fashion_mnist_mlp_N4_W128_none_monomial_activation,fashion_mnist,mlp,4,128,none,monomial_activation,4201,4,4,4,411863760,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9738721213117281,sufficient,
real,run::fashion_mnist_mlp_N4_W128_input_noise_monomial_activation_seed4202,run_id,fashion_mnist_mlp_N4_W128_input_noise_monomial_activation,fashion_mnist,mlp,4,128,input_noise,monomial_activation,4202,4,4,4,3994768800,5,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9855605227383044,sufficient,
real,run::fashion_mnist_mlp_N4_W128_none_monomial_activation_seed4202,run_id,fashion_mnist_mlp_N4_W128_none_monomial_activation,fashion_mnist,mlp,4,128,none,monomial_activation,4202,4,4,4,101530800,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9786036499171238,sufficient,
