evidence_label,mode,corpus_seed,transition_method,selected_transition_method,loop_name,loop_vertices,identity_distance,connection_synchronization_residual,group_element_classification,spectral_radius,mean_eigenvalue_modulus,mean_absolute_eigenphase,trace_over_dimension_real,trace_over_dimension_imag
natural_measured,confirmatory,3,joint_weight_activation,False,rotation_cycle,0-1-2-3-0,0.5310057997703552,0.24632198363542557,unclassified_feature_space_operator,1.0000004821503703,1.0000001403301835,0.3549518375791875,0.859016562812031,0.0
natural_measured,confirmatory,3,joint_weight_activation,False,reflection_rotation_cycle,0-4-1-5-0,0.4952561557292938,0.24632198363542557,unclassified_feature_space_operator,1.0000002582406433,1.0000000012467412,0.3116314997336764,0.8773606829345231,0.0
natural_measured,confirmatory,3,joint_weight_activation,False,rotation_reflection_commutator,commutator,0.5415262579917908,0.24632198363542557,commutator_operator,1.000000671964827,1.0000005068311917,0.3046620170060709,0.8533751722425229,0.0
natural_measured,confirmatory,4,weight_based,True,triangle_rotation,0-1-2-0,1.2085191656296956e-06,0.032027776552630324,unclassified_feature_space_operator,1.0000011448486141,1.0000000400469973,4.09589360279782e-07,1.0000000400468707,0.0
natural_measured,confirmatory,4,weight_based,True,triangle_reflection,0-4-5-0,1.2042106618537218e-06,0.032027776552630324,unclassified_feature_space_operator,1.0000011857075888,1.0000001620502652,4.277118149615193e-07,1.000000162050128,0.0
natural_measured,confirmatory,4,weight_based,True,rotation_cycle,0-1-2-3-0,1.3913401062382036e-06,0.032027776552630324,unclassified_feature_space_operator,1.0000012424130373,1.0000001210721057,4.588047556356444e-07,1.0000001210719351,-2.6469779601696886e-23
natural_measured,confirmatory,4,weight_based,True,reflection_rotation_cycle,0-4-1-5-0,1.4099026657277136e-06,0.032027776552630324,unclassified_feature_space_operator,1.0000014058761864,1.0000001043082958,4.681185472356231e-07,1.000000104308129,-1.3234889800848443e-23
natural_measured,confirmatory,4,weight_based,True,rotation_reflection_commutator,commutator,1.080280753740226e-06,0.032027776552630324,commutator_operator,1.0000016035715547,1.0000004349277154,3.0301972793781475e-07,1.0000004349276432,-3.308722450212111e-24
natural_measured,confirmatory,4,activation_procrustes,False,triangle_rotation,0-1-2-0,0.6651176810264587,0.3278037559773241,unclassified_feature_space_operator,1.0000002780683432,0.9999999850579455,0.48470656567747333,0.7788092386908829,0.0
natural_measured,confirmatory,4,activation_procrustes,False,triangle_reflection,0-4-5-0,0.40068161487579346,0.3278037559773241,unclassified_feature_space_operator,1.000000469683299,1.0000001339446052,0.266485058005794,0.9197272704914212,0.0
natural_measured,confirmatory,4,activation_procrustes,False,rotation_cycle,0-1-2-3-0,0.6810567378997803,0.3278037559773241,unclassified_feature_space_operator,1.000000538184659,1.0000000666769622,0.5112432681854021,0.7680809753946962,0.0
natural_measured,confirmatory,4,activation_procrustes,False,reflection_rotation_cycle,0-4-1-5-0,0.6300326585769653,0.3278037559773241,unclassified_feature_space_operator,1.0000004173964816,1.0000000728384917,0.45723734194938614,0.8015294950455432,0.0
natural_measured,confirmatory,4,activation_procrustes,False,rotation_reflection_commutator,commutator,0.7021434903144836,0.3278037559773241,commutator_operator,1.0000008019208515,1.0000003845783414,0.4809456162286735,0.7534976601600647,0.0
natural_measured,confirmatory,4,low_rank_subspace,False,triangle_rotation,0-1-2-0,0.7348392605781555,0.38968930553112713,unclassified_feature_space_operator,1.2556105733861058,0.8091825648568793,0.2559314363411881,0.7794990423135468,8.673617379884035e-19
natural_measured,confirmatory,4,low_rank_subspace,False,triangle_reflection,0-4-5-0,0.6777138113975525,0.38968930553112713,unclassified_feature_space_operator,1.1506092794167309,0.8536272058319072,0.16460865503161198,0.8270604908466336,-1.734723475976807e-18
natural_measured,confirmatory,4,low_rank_subspace,False,rotation_cycle,0-1-2-3-0,0.7587437629699707,0.38968930553112713,unclassified_feature_space_operator,1.2360209213182396,0.7727803977941898,0.2126613510085285,0.7572139753028753,3.469446951953614e-18
natural_measured,confirmatory,4,low_rank_subspace,False,reflection_rotation_cycle,0-4-1-5-0,0.7552314400672913,0.38968930553112713,unclassified_feature_space_operator,1.2915083470552633,0.7834935657184814,0.31025713501291197,0.7632925817742944,-3.903127820947816e-18
natural_measured,confirmatory,4,low_rank_subspace,False,rotation_reflection_commutator,commutator,53070.640625,0.38968930553112713,commutator_operator,6609.268978281519,203.1461124560004,0.5812640773217732,-11.890776962042123,-1.734723475976807e-17
natural_measured,confirmatory,4,joint_weight_activation,False,triangle_rotation,0-1-2-0,0.5555830001831055,0.24790299564067805,unclassified_feature_space_operator,1.0000002126972316,0.999999887221465,0.35694047295492937,0.8456636574119332,0.0
natural_measured,confirmatory,4,joint_weight_activation,False,triangle_reflection,0-4-5-0,0.2957477867603302,0.24790299564067805,unclassified_feature_space_operator,1.0000005049169247,1.0000001885878385,0.16339279101531748,0.9562668139114978,0.0
natural_measured,confirmatory,4,joint_weight_activation,False,rotation_cycle,0-1-2-3-0,0.5123103857040405,0.24790299564067805,unclassified_feature_space_operator,1.000000709583337,1.0000000938755518,0.344092009318367,0.868769112043083,6.938893903907228e-18
natural_measured,confirmatory,4,joint_weight_activation,False,reflection_rotation_cycle,0-4-1-5-0,0.47272786498069763,0.24790299564067805,unclassified_feature_space_operator,1.0000007246862637,1.000000213478783,0.2940343536996992,0.8882644008845094,0.0
natural_measured,confirmatory,4,joint_weight_activation,False,rotation_reflection_commutator,commutator,0.5078972578048706,0.24790299564067805,commutator_operator,1.0000006512416306,1.000000416173511,0.27159671675665364,0.8710205852985384,0.0
