seed,condition,example,synthetic_domain,chart,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,one_canonical_after_chart_inference,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.8405978313116669,0.46276872083763015,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,one_canonical_after_chart_inference,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7906909109389776,0.32074259744695155,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,one_canonical_after_chart_inference,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.755520151986073,0.22064771466466487,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,domain_specific_canonical_experts,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.77113695426109,0.4932975023657491,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,domain_specific_canonical_experts,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7585438666951612,0.4169431680893467,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,domain_specific_canonical_experts,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.6794813820835888,0.2185462642519269,0.0,0.0
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,domain_specific_canonical_experts,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7202137655580727,0.17709791660308838,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,chart_aware_multi_expert_pooling,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7739060063965855,0.4946661424692138,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,chart_aware_multi_expert_pooling,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7637511246975691,0.4197837226492993,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,chart_aware_multi_expert_pooling,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7303825598008113,0.26964847880299203,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,chart_aware_multi_expert_pooling,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7182848898990515,0.1716368572488136,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,canonicalize_pool_retransport,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7739088053449055,0.49466555686376523,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,canonicalize_pool_retransport,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7637422311479893,0.41978180533624254,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,canonicalize_pool_retransport,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7303949466023927,0.2696504724335682,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,canonicalize_pool_retransport,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7182635288956702,0.1716403119971801,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,supplied_domain_chart_oracle,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.8609339490922536,0.5361097540408082,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,supplied_domain_chart_oracle,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7585438666951612,0.4169431680893467,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,supplied_domain_chart_oracle,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.6794859762210195,0.21854676415205176,0.0,0.0
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,supplied_domain_chart_oracle,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7202137655580727,0.17709791660308838,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,ensemble,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7659472289679186,0.4906522883284197,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,ensemble,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7545728389388795,0.4143425269649015,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,ensemble,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7332221922032333,0.27227465145188035,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,ensemble,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7187396950110196,0.17246556557074655,1.0,0.3663330078125
0,unseen_domain_seen_chart,cju0ue769mxii08019zqgdbxn.png,4,0,weight_average,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7783800542487955,0.496928334236145,1.0,0.0478515625
0,unseen_domain_seen_chart,cju13cgqmnhwn0988yrainhcp.png,4,0,weight_average,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7646666380260068,0.420573353767395,1.0,0.12420654296875
0,unseen_domain_seen_chart,cju16ach3m1da0993r1dq3sn2.png,4,0,weight_average,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7391581491767425,0.278544545173645,1.0,0.2662353515625
